时间,通道,亮度,设置时间
2025/07/01 17:57:39:921,1,255,23ms
2025/07/01 17:57:40:020,1,0,24ms
2025/07/01 17:57:40:050,4,255,23ms
2025/07/01 17:57:40:146,4,0,24ms
2025/07/01 17:57:40:297,4,255,24ms
2025/07/01 17:57:40:396,4,0,24ms
2025/07/01 17:57:41:646,5,255,24ms
2025/07/01 17:57:41:804,5,0,23ms
2025/07/01 17:57:41:835,4,255,24ms
2025/07/01 17:57:41:920,4,0,25ms
2025/07/01 17:57:42:228,5,255,24ms
2025/07/01 17:57:42:388,5,0,23ms
2025/07/01 17:57:42:419,4,255,23ms
2025/07/01 17:57:42:503,4,0,24ms
2025/07/01 17:57:52:528,3,255,24ms
2025/07/01 17:57:52:593,3,0,23ms
2025/07/01 17:57:52:624,3,255,23ms
2025/07/01 17:57:52:655,2,60,23ms
2025/07/01 17:57:52:732,3,0,23ms
2025/07/01 17:57:52:763,2,0,24ms
2025/07/01 17:57:54:078,2,255,23ms
2025/07/01 17:57:54:177,2,0,24ms
2025/07/01 17:58:24:304,2,255,24ms
2025/07/01 17:58:24:414,2,0,24ms
2025/07/01 17:58:25:114,3,90,23ms
2025/07/01 17:58:25:145,2,255,23ms
2025/07/01 17:58:25:216,3,0,24ms
2025/07/01 17:58:25:249,2,0,25ms
2025/07/01 17:58:25:829,6,255,23ms
2025/07/01 17:58:25:897,6,0,24ms
2025/07/01 17:58:26:204,6,255,23ms
2025/07/01 17:58:26:271,6,0,23ms
2025/07/01 17:58:31:381,2,255,24ms
2025/07/01 17:58:31:555,2,0,23ms
2025/07/01 17:58:32:040,3,255,23ms
2025/07/01 17:58:32:127,3,0,24ms
2025/07/01 17:58:32:158,3,255,23ms
2025/07/01 17:58:32:189,2,60,23ms
2025/07/01 17:58:32:267,3,0,24ms
2025/07/01 17:58:32:299,2,0,24ms
2025/07/01 17:58:33:579,1,255,24ms
2025/07/01 17:58:33:676,1,0,24ms
2025/07/01 17:58:33:707,4,255,23ms
2025/07/01 17:58:33:800,4,0,23ms
2025/07/01 17:58:33:950,4,255,24ms
2025/07/01 17:58:34:050,4,0,24ms
2025/07/01 17:58:35:317,5,255,23ms
2025/07/01 17:58:35:480,5,0,24ms
2025/07/01 17:58:35:511,4,255,23ms
2025/07/01 17:58:35:595,4,0,24ms
2025/07/01 17:58:35:763,5,255,24ms
2025/07/01 17:58:35:922,5,0,24ms
2025/07/01 17:58:35:953,4,255,23ms
2025/07/01 17:58:36:036,4,0,23ms
2025/07/01 17:58:46:181,3,255,23ms
2025/07/01 17:58:46:253,3,0,24ms
2025/07/01 17:58:46:283,3,255,23ms
2025/07/01 17:58:46:314,2,60,23ms
2025/07/01 17:58:46:391,3,0,23ms
2025/07/01 17:58:46:422,2,0,24ms
2025/07/01 17:59:40:131,2,255,23ms
2025/07/01 17:59:40:248,2,0,24ms
2025/07/01 17:59:40:981,3,90,23ms
2025/07/01 17:59:41:012,2,255,23ms
2025/07/01 17:59:41:080,3,0,23ms
2025/07/01 17:59:41:111,2,0,24ms
2025/07/01 17:59:41:656,6,255,23ms
2025/07/01 17:59:41:724,6,0,23ms
2025/07/01 17:59:42:145,6,255,23ms
2025/07/01 17:59:42:213,6,0,23ms
2025/07/01 17:59:47:434,2,255,23ms
2025/07/01 17:59:47:608,2,0,23ms
2025/07/01 17:59:48:083,3,255,23ms
2025/07/01 17:59:48:170,3,0,23ms
2025/07/01 17:59:48:201,3,255,23ms
2025/07/01 17:59:48:233,2,60,24ms
2025/07/01 17:59:48:310,3,0,23ms
2025/07/01 17:59:48:341,2,0,24ms
2025/07/01 17:59:50:035,1,255,23ms
2025/07/01 17:59:50:132,1,0,23ms
2025/07/01 17:59:50:163,4,255,23ms
2025/07/01 17:59:50:257,4,0,23ms
2025/07/01 17:59:50:407,4,255,24ms
2025/07/01 17:59:50:500,4,0,23ms
2025/07/01 17:59:51:779,5,255,24ms
2025/07/01 17:59:51:939,5,0,23ms
2025/07/01 17:59:51:970,4,255,24ms
2025/07/01 17:59:52:055,4,0,23ms
2025/07/01 17:59:52:329,5,255,24ms
2025/07/01 17:59:52:491,5,0,23ms
2025/07/01 17:59:52:522,4,255,23ms
2025/07/01 17:59:52:606,4,0,24ms
2025/07/01 18:00:02:511,3,255,24ms
2025/07/01 18:00:02:576,3,0,23ms
2025/07/01 18:00:02:607,3,255,23ms
2025/07/01 18:00:02:638,2,60,24ms
2025/07/01 18:00:02:713,3,0,23ms
2025/07/01 18:00:02:744,2,0,23ms
2025/07/01 18:00:04:067,2,255,23ms
2025/07/01 18:00:04:164,2,0,23ms
2025/07/01 18:00:53:217,2,255,24ms
2025/07/01 18:00:53:327,2,0,23ms
2025/07/01 18:00:54:300,3,90,24ms
2025/07/01 18:00:54:330,2,255,24ms
2025/07/01 18:00:54:401,3,0,24ms
2025/07/01 18:00:54:430,2,0,23ms
2025/07/01 18:00:55:005,6,255,23ms
2025/07/01 18:00:55:073,6,0,23ms
2025/07/01 18:00:55:463,6,255,24ms
2025/07/01 18:00:55:531,6,0,24ms
2025/07/01 18:01:00:744,2,255,24ms
2025/07/01 18:01:00:920,2,0,23ms
2025/07/01 18:01:01:406,3,255,23ms
2025/07/01 18:01:01:491,3,0,23ms
2025/07/01 18:01:01:522,3,255,23ms
2025/07/01 18:01:01:553,2,60,24ms
2025/07/01 18:01:01:629,3,0,24ms
2025/07/01 18:01:01:660,2,0,23ms
2025/07/01 18:01:02:947,1,255,24ms
2025/07/01 18:01:03:044,1,0,23ms
2025/07/01 18:01:03:075,4,255,23ms
2025/07/01 18:01:03:169,4,0,23ms
2025/07/01 18:01:03:318,4,255,24ms
2025/07/01 18:01:03:414,4,0,23ms
2025/07/01 18:01:04:681,5,255,23ms
2025/07/01 18:01:04:844,5,0,23ms
2025/07/01 18:01:04:875,4,255,24ms
2025/07/01 18:01:04:961,4,0,24ms
2025/07/01 18:01:05:284,5,255,24ms
2025/07/01 18:01:05:446,5,0,24ms
2025/07/01 18:01:05:477,4,255,23ms
2025/07/01 18:01:05:560,4,0,23ms
2025/07/01 18:01:15:080,3,255,24ms
2025/07/01 18:01:15:149,3,0,23ms
2025/07/01 18:01:15:180,3,255,23ms
2025/07/01 18:01:15:212,2,60,24ms
2025/07/01 18:01:15:290,3,0,25ms
2025/07/01 18:01:15:319,2,0,24ms
2025/07/01 18:03:02:735,2,255,23ms
2025/07/01 18:03:02:856,2,0,25ms
2025/07/01 18:03:03:533,3,90,23ms
2025/07/01 18:03:03:564,2,255,23ms
2025/07/01 18:03:03:633,3,0,23ms
2025/07/01 18:03:03:664,2,0,23ms
2025/07/01 18:03:04:249,6,255,26ms
2025/07/01 18:03:04:313,6,0,24ms
2025/07/01 18:03:04:697,6,255,23ms
2025/07/01 18:03:04:765,6,0,23ms
2025/07/01 18:03:09:936,2,255,24ms
2025/07/01 18:03:10:110,2,0,23ms
2025/07/01 18:03:10:587,3,255,23ms
2025/07/01 18:03:10:672,3,0,23ms
2025/07/01 18:03:10:703,3,255,23ms
2025/07/01 18:03:10:734,2,60,23ms
2025/07/01 18:03:10:811,3,0,23ms
2025/07/01 18:03:10:843,2,0,25ms
2025/07/01 18:03:12:128,1,255,23ms
2025/07/01 18:03:12:226,1,0,23ms
2025/07/01 18:03:12:257,4,255,24ms
2025/07/01 18:03:12:357,4,0,24ms
2025/07/01 18:03:12:509,4,255,23ms
2025/07/01 18:03:12:608,4,0,23ms
2025/07/01 18:03:13:888,5,255,24ms
2025/07/01 18:03:14:052,5,0,23ms
2025/07/01 18:03:14:084,4,255,24ms
2025/07/01 18:03:14:166,4,0,23ms
2025/07/01 18:03:14:460,5,255,23ms
2025/07/01 18:03:14:620,5,0,23ms
2025/07/01 18:03:14:651,4,255,23ms
2025/07/01 18:03:14:734,4,0,23ms
2025/07/01 18:03:24:832,3,255,24ms
2025/07/01 18:03:24:898,3,0,23ms
2025/07/01 18:03:24:931,3,255,25ms
2025/07/01 18:03:24:960,2,60,23ms
2025/07/01 18:03:25:037,3,0,23ms
2025/07/01 18:03:25:068,2,0,23ms
2025/07/01 18:03:26:397,2,255,23ms
2025/07/01 18:03:26:493,2,0,23ms
2025/07/01 18:03:44:256,2,255,24ms
2025/07/01 18:03:44:366,2,0,24ms
2025/07/01 18:03:45:047,3,90,24ms
2025/07/01 18:03:45:078,2,255,23ms
2025/07/01 18:03:45:148,3,0,24ms
2025/07/01 18:03:45:180,2,0,24ms
2025/07/01 18:03:45:753,6,255,23ms
2025/07/01 18:03:45:821,6,0,23ms
2025/07/01 18:03:46:204,6,255,24ms
2025/07/01 18:03:46:272,6,0,23ms
2025/07/01 18:03:51:464,2,255,24ms
2025/07/01 18:03:51:640,2,0,24ms
2025/07/01 18:03:52:121,3,255,24ms
2025/07/01 18:03:52:207,3,0,23ms
2025/07/01 18:03:52:238,3,255,23ms
2025/07/01 18:03:52:270,2,60,24ms
2025/07/01 18:03:52:347,3,0,25ms
2025/07/01 18:03:52:377,2,0,24ms
2025/07/01 18:03:53:664,1,255,24ms
2025/07/01 18:03:53:764,1,0,23ms
2025/07/01 18:03:53:795,4,255,23ms
2025/07/01 18:03:53:886,4,0,23ms
2025/07/01 18:03:54:031,4,255,23ms
2025/07/01 18:03:54:123,4,0,23ms
2025/07/01 18:03:55:374,5,255,23ms
2025/07/01 18:03:55:535,5,0,24ms
2025/07/01 18:03:55:566,4,255,23ms
2025/07/01 18:03:55:651,4,0,23ms
2025/07/01 18:03:55:919,5,255,25ms
2025/07/01 18:03:56:078,5,0,24ms
2025/07/01 18:03:56:109,4,255,23ms
2025/07/01 18:03:56:193,4,0,24ms
2025/07/01 18:04:06:239,3,255,23ms
2025/07/01 18:04:06:309,3,0,24ms
2025/07/01 18:04:06:340,3,255,23ms
2025/07/01 18:04:06:371,2,60,23ms
2025/07/01 18:04:06:448,3,0,23ms
2025/07/01 18:04:06:479,2,0,24ms
2025/07/01 18:07:15:723,2,255,24ms
2025/07/01 18:07:15:838,2,0,23ms
2025/07/01 18:07:17:039,3,90,23ms
2025/07/01 18:07:17:070,2,255,24ms
2025/07/01 18:07:17:143,3,0,24ms
2025/07/01 18:07:17:173,2,0,23ms
2025/07/01 18:07:17:753,6,255,24ms
2025/07/01 18:07:17:820,6,0,23ms
2025/07/01 18:07:18:207,6,255,23ms
2025/07/01 18:07:18:274,6,0,23ms
2025/07/01 18:07:23:482,2,255,24ms
2025/07/01 18:07:23:659,2,0,24ms
2025/07/01 18:07:24:146,3,255,24ms
2025/07/01 18:07:24:231,3,0,23ms
2025/07/01 18:07:24:262,3,255,23ms
2025/07/01 18:07:24:293,2,60,23ms
2025/07/01 18:07:24:369,3,0,23ms
2025/07/01 18:07:24:401,2,0,24ms
2025/07/01 18:07:25:729,1,255,25ms
2025/07/01 18:07:25:832,1,0,24ms
2025/07/01 18:07:25:863,4,255,23ms
2025/07/01 18:07:25:960,4,0,24ms
2025/07/01 18:07:26:107,4,255,24ms
2025/07/01 18:07:26:204,4,0,23ms
2025/07/01 18:07:27:498,5,255,24ms
2025/07/01 18:07:27:656,5,0,24ms
2025/07/01 18:07:27:687,4,255,23ms
2025/07/01 18:07:27:772,4,0,23ms
2025/07/01 18:07:28:079,5,255,23ms
2025/07/01 18:07:28:239,5,0,23ms
2025/07/01 18:07:28:270,4,255,23ms
2025/07/01 18:07:28:351,4,0,24ms
2025/07/01 18:07:38:242,3,255,23ms
2025/07/01 18:07:38:313,3,0,23ms
2025/07/01 18:07:38:344,3,255,23ms
2025/07/01 18:07:38:375,2,60,24ms
2025/07/01 18:07:38:451,3,0,23ms
2025/07/01 18:07:38:482,2,0,23ms
2025/07/01 18:07:39:811,2,255,24ms
2025/07/01 18:07:39:909,2,0,24ms
2025/07/01 18:08:21:204,2,255,24ms
2025/07/01 18:08:21:317,2,0,24ms
2025/07/01 18:08:22:009,3,90,23ms
2025/07/01 18:08:22:041,2,255,24ms
2025/07/01 18:08:22:111,3,0,24ms
2025/07/01 18:08:22:141,2,0,24ms
2025/07/01 18:08:22:723,6,255,23ms
2025/07/01 18:08:22:791,6,0,24ms
2025/07/01 18:08:23:218,6,255,23ms
2025/07/01 18:08:23:285,6,0,23ms
2025/07/01 18:08:28:497,2,255,24ms
2025/07/01 18:08:28:675,2,0,24ms
2025/07/01 18:08:29:157,3,255,24ms
2025/07/01 18:08:29:243,3,0,23ms
2025/07/01 18:08:29:274,3,255,24ms
2025/07/01 18:08:29:305,2,60,23ms
2025/07/01 18:08:29:381,3,0,23ms
2025/07/01 18:08:29:412,2,0,24ms
2025/07/01 18:08:30:694,1,255,24ms
2025/07/01 18:08:30:794,1,0,24ms
2025/07/01 18:08:30:824,4,255,23ms
2025/07/01 18:08:30:920,4,0,24ms
2025/07/01 18:08:31:070,4,255,24ms
2025/07/01 18:08:31:167,4,0,24ms
2025/07/01 18:08:32:433,5,255,24ms
2025/07/01 18:08:32:592,5,0,23ms
2025/07/01 18:08:32:625,4,255,25ms
2025/07/01 18:08:32:706,4,0,23ms
2025/07/01 18:08:33:053,5,255,23ms
2025/07/01 18:08:33:212,5,0,23ms
2025/07/01 18:08:33:243,4,255,23ms
2025/07/01 18:08:33:326,4,0,23ms
2025/07/01 18:08:43:556,3,255,23ms
2025/07/01 18:08:43:627,3,0,23ms
2025/07/01 18:08:43:658,3,255,23ms
2025/07/01 18:08:43:689,2,60,23ms
2025/07/01 18:08:43:766,3,0,23ms
2025/07/01 18:08:43:797,2,0,23ms
2025/07/01 18:08:46:094,2,255,23ms
2025/07/01 18:08:46:208,2,0,23ms
2025/07/01 18:08:46:944,3,90,24ms
2025/07/01 18:08:46:975,2,255,23ms
2025/07/01 18:08:47:044,3,0,23ms
2025/07/01 18:08:47:076,2,0,24ms
2025/07/01 18:08:47:672,6,255,23ms
2025/07/01 18:08:47:740,6,0,23ms
2025/07/01 18:08:48:133,6,255,24ms
2025/07/01 18:08:48:204,6,0,23ms
2025/07/01 18:08:59:055,2,255,25ms
2025/07/01 18:08:59:230,2,0,23ms
2025/07/01 18:08:59:718,3,255,24ms
2025/07/01 18:08:59:803,3,0,23ms
2025/07/01 18:08:59:834,3,255,23ms
2025/07/01 18:08:59:864,2,60,23ms
2025/07/01 18:08:59:939,3,0,23ms
2025/07/01 18:08:59:969,2,0,22ms
2025/07/01 18:09:01:705,1,255,24ms
2025/07/01 18:09:01:803,1,0,23ms
2025/07/01 18:09:01:834,4,255,23ms
2025/07/01 18:09:01:930,4,0,23ms
2025/07/01 18:09:02:084,4,255,23ms
2025/07/01 18:09:02:182,4,0,23ms
2025/07/01 18:09:03:452,5,255,24ms
2025/07/01 18:09:03:613,5,0,23ms
2025/07/01 18:09:03:644,4,255,23ms
2025/07/01 18:09:03:728,4,0,23ms
2025/07/01 18:09:03:973,5,255,24ms
2025/07/01 18:09:04:132,5,0,23ms
2025/07/01 18:09:04:163,4,255,23ms
2025/07/01 18:09:04:247,4,0,23ms
2025/07/01 18:09:14:014,3,255,23ms
2025/07/01 18:09:14:085,3,0,24ms
2025/07/01 18:09:14:115,3,255,23ms
2025/07/01 18:09:14:146,2,60,24ms
2025/07/01 18:09:14:224,3,0,24ms
2025/07/01 18:09:14:254,2,0,24ms
2025/07/01 18:09:15:570,2,255,24ms
2025/07/01 18:09:15:667,2,0,23ms
2025/07/01 18:09:18:580,2,255,23ms
2025/07/01 18:09:18:691,2,0,23ms
2025/07/01 18:09:19:434,3,90,24ms
2025/07/01 18:09:19:465,2,255,24ms
2025/07/01 18:09:19:536,3,0,24ms
2025/07/01 18:09:19:566,2,0,24ms
2025/07/01 18:09:20:133,6,255,23ms
2025/07/01 18:09:20:201,6,0,23ms
2025/07/01 18:09:20:652,6,255,23ms
2025/07/01 18:09:20:720,6,0,24ms
2025/07/01 18:09:55:837,6,255,23ms
2025/07/01 18:09:55:905,6,0,23ms
2025/07/01 18:09:56:107,6,255,24ms
2025/07/01 18:09:56:174,6,0,23ms
2025/07/01 18:10:01:445,2,255,23ms
2025/07/01 18:10:01:623,2,0,24ms
2025/07/01 18:10:02:110,3,255,23ms
2025/07/01 18:10:02:199,3,0,23ms
2025/07/01 18:10:02:230,3,255,23ms
2025/07/01 18:10:02:261,2,60,24ms
2025/07/01 18:10:02:338,3,0,24ms
2025/07/01 18:10:02:369,2,0,23ms
2025/07/01 18:10:03:660,1,255,23ms
2025/07/01 18:10:03:759,1,0,23ms
2025/07/01 18:10:03:790,4,255,23ms
2025/07/01 18:10:03:883,4,0,23ms
2025/07/01 18:10:04:031,4,255,24ms
2025/07/01 18:10:04:128,4,0,24ms
2025/07/01 18:10:05:437,5,255,23ms
2025/07/01 18:10:05:595,5,0,23ms
2025/07/01 18:10:05:626,4,255,23ms
2025/07/01 18:10:05:710,4,0,23ms
2025/07/01 18:10:06:017,5,255,25ms
2025/07/01 18:10:06:175,5,0,24ms
2025/07/01 18:10:06:206,4,255,23ms
2025/07/01 18:10:06:291,4,0,23ms
2025/07/01 18:10:16:311,3,255,24ms
2025/07/01 18:10:16:382,3,0,23ms
2025/07/01 18:10:16:413,3,255,23ms
2025/07/01 18:10:16:444,2,60,23ms
2025/07/01 18:10:16:520,3,0,23ms
2025/07/01 18:10:16:552,2,0,24ms
2025/07/01 18:10:23:677,2,255,26ms
2025/07/01 18:10:23:788,2,0,23ms
2025/07/01 18:10:24:500,3,90,23ms
2025/07/01 18:10:24:531,2,255,23ms
2025/07/01 18:10:24:599,3,0,23ms
2025/07/01 18:10:24:630,2,0,23ms
2025/07/01 18:10:25:218,6,255,23ms
2025/07/01 18:10:25:289,6,0,23ms
2025/07/01 18:10:25:728,6,255,23ms
2025/07/01 18:10:25:795,6,0,24ms
2025/07/01 18:10:31:901,2,255,26ms
2025/07/01 18:10:32:078,2,0,23ms
2025/07/01 18:10:32:561,3,255,22ms
2025/07/01 18:10:32:653,3,0,23ms
2025/07/01 18:10:32:684,3,255,23ms
2025/07/01 18:10:32:715,2,60,23ms
2025/07/01 18:10:32:790,3,0,23ms
2025/07/01 18:10:32:821,2,0,23ms
2025/07/01 18:10:34:151,1,255,25ms
2025/07/01 18:10:34:251,1,0,23ms
2025/07/01 18:10:34:282,4,255,23ms
2025/07/01 18:10:34:376,4,0,23ms
2025/07/01 18:10:34:525,4,255,23ms
2025/07/01 18:10:34:618,4,0,23ms
2025/07/01 18:10:35:905,5,255,24ms
2025/07/01 18:10:36:064,5,0,23ms
2025/07/01 18:10:36:095,4,255,23ms
2025/07/01 18:10:36:179,4,0,23ms
2025/07/01 18:10:36:525,5,255,23ms
2025/07/01 18:10:36:685,5,0,24ms
2025/07/01 18:10:36:716,4,255,24ms
2025/07/01 18:10:36:800,4,0,24ms
2025/07/01 18:10:46:518,3,255,24ms
2025/07/01 18:10:46:587,3,0,23ms
2025/07/01 18:10:46:618,3,255,23ms
2025/07/01 18:10:46:650,2,60,24ms
2025/07/01 18:10:46:724,3,0,23ms
2025/07/01 18:10:46:756,2,0,24ms
2025/07/01 18:10:48:074,2,255,24ms
2025/07/01 18:10:48:169,2,0,23ms
2025/07/01 18:13:24:938,2,255,24ms
2025/07/01 18:13:25:049,2,0,23ms
2025/07/01 18:13:25:790,3,90,24ms
2025/07/01 18:13:25:820,2,255,23ms
2025/07/01 18:13:25:890,3,0,24ms
2025/07/01 18:13:25:920,2,0,24ms
2025/07/01 18:13:26:505,6,255,24ms
2025/07/01 18:13:26:573,6,0,23ms
2025/07/01 18:13:26:987,6,255,24ms
2025/07/01 18:13:27:055,6,0,23ms
2025/07/01 18:13:32:975,2,255,23ms
2025/07/01 18:13:33:149,2,0,23ms
2025/07/01 18:13:33:629,3,255,24ms
2025/07/01 18:13:33:715,3,0,23ms
2025/07/01 18:13:33:746,3,255,23ms
2025/07/01 18:13:33:777,2,60,23ms
2025/07/01 18:13:33:853,3,0,23ms
2025/07/01 18:13:33:884,2,0,23ms
2025/07/01 18:13:35:172,1,255,23ms
2025/07/01 18:13:35:270,1,0,24ms
2025/07/01 18:13:35:301,4,255,23ms
2025/07/01 18:13:35:395,4,0,24ms
2025/07/01 18:13:35:546,4,255,24ms
2025/07/01 18:13:35:644,4,0,23ms
2025/07/01 18:13:36:919,5,255,23ms
2025/07/01 18:13:37:079,5,0,23ms
2025/07/01 18:13:37:110,4,255,23ms
2025/07/01 18:13:37:192,4,0,23ms
2025/07/01 18:13:37:455,5,255,23ms
2025/07/01 18:13:37:620,5,0,23ms
2025/07/01 18:13:37:651,4,255,23ms
2025/07/01 18:13:37:735,4,0,23ms
2025/07/01 18:13:47:879,3,255,24ms
2025/07/01 18:13:47:950,3,0,23ms
2025/07/01 18:13:47:981,3,255,23ms
2025/07/01 18:13:48:012,2,60,24ms
2025/07/01 18:13:48:089,3,0,24ms
2025/07/01 18:13:48:120,2,0,23ms
2025/07/01 18:13:50:434,2,255,24ms
2025/07/01 18:13:50:544,2,0,23ms
2025/07/01 18:13:51:307,3,90,23ms
2025/07/01 18:13:51:338,2,255,24ms
2025/07/01 18:13:51:406,3,0,23ms
2025/07/01 18:13:51:437,2,0,23ms
2025/07/01 18:13:52:010,6,255,24ms
2025/07/01 18:13:52:077,6,0,23ms
2025/07/01 18:13:52:471,6,255,24ms
2025/07/01 18:13:52:540,6,0,24ms
2025/07/01 18:14:03:451,2,255,24ms
2025/07/01 18:14:03:627,2,0,23ms
2025/07/01 18:14:04:117,3,255,23ms
2025/07/01 18:14:04:202,3,0,23ms
2025/07/01 18:14:04:233,3,255,23ms
2025/07/01 18:14:04:264,2,60,24ms
2025/07/01 18:14:04:339,3,0,24ms
2025/07/01 18:14:04:370,2,0,23ms
2025/07/01 18:14:05:651,1,255,24ms
2025/07/01 18:14:05:748,1,0,23ms
2025/07/01 18:14:05:779,4,255,24ms
2025/07/01 18:14:05:874,4,0,23ms
2025/07/01 18:14:06:025,4,255,23ms
2025/07/01 18:14:06:122,4,0,23ms
2025/07/01 18:14:07:436,5,255,23ms
2025/07/01 18:14:07:595,5,0,24ms
2025/07/01 18:14:07:626,4,255,23ms
2025/07/01 18:14:07:709,4,0,23ms
2025/07/01 18:14:08:080,5,255,23ms
2025/07/01 18:14:08:239,5,0,23ms
2025/07/01 18:14:08:270,4,255,23ms
2025/07/01 18:14:08:356,4,0,24ms
2025/07/01 18:14:18:382,3,255,23ms
2025/07/01 18:14:18:452,3,0,23ms
2025/07/01 18:14:18:483,3,255,23ms
2025/07/01 18:14:18:513,2,60,23ms
2025/07/01 18:14:18:588,3,0,23ms
2025/07/01 18:14:18:619,2,0,23ms
2025/07/01 18:14:19:939,2,255,24ms
2025/07/01 18:14:20:036,2,0,24ms
2025/07/01 18:14:35:917,2,255,24ms
2025/07/01 18:14:36:027,2,0,23ms
2025/07/01 18:14:36:785,3,90,24ms
2025/07/01 18:14:36:816,2,255,24ms
2025/07/01 18:14:36:887,3,0,23ms
2025/07/01 18:14:36:918,2,0,24ms
2025/07/01 18:14:37:506,6,255,24ms
2025/07/01 18:14:37:574,6,0,23ms
2025/07/01 18:14:37:950,6,255,23ms
2025/07/01 18:14:38:018,6,0,24ms
2025/07/01 18:14:43:210,2,255,23ms
2025/07/01 18:14:43:385,2,0,24ms
2025/07/01 18:14:43:873,3,255,24ms
2025/07/01 18:14:43:959,3,0,23ms
2025/07/01 18:14:43:990,3,255,23ms
2025/07/01 18:14:44:021,2,60,23ms
2025/07/01 18:14:44:097,3,0,23ms
2025/07/01 18:14:44:128,2,0,23ms
2025/07/01 18:14:45:419,1,255,24ms
2025/07/01 18:14:45:516,1,0,23ms
2025/07/01 18:14:45:547,4,255,23ms
2025/07/01 18:14:45:638,4,0,23ms
2025/07/01 18:14:45:793,4,255,23ms
2025/07/01 18:14:45:889,4,0,23ms
2025/07/01 18:14:47:196,5,255,24ms
2025/07/01 18:14:47:356,5,0,23ms
2025/07/01 18:14:47:386,4,255,23ms
2025/07/01 18:14:47:470,4,0,23ms
2025/07/01 18:14:47:770,5,255,23ms
2025/07/01 18:14:47:931,5,0,23ms
2025/07/01 18:14:47:962,4,255,23ms
2025/07/01 18:14:48:045,4,0,23ms
2025/07/01 18:14:57:977,3,255,24ms
2025/07/01 18:14:58:047,3,0,24ms
2025/07/01 18:14:58:077,3,255,23ms
2025/07/01 18:14:58:108,2,60,24ms
2025/07/01 18:14:58:184,3,0,23ms
2025/07/01 18:14:58:215,2,0,23ms
2025/07/01 18:15:13:722,2,255,24ms
2025/07/01 18:15:13:837,2,0,23ms
2025/07/01 18:15:14:539,3,90,23ms
2025/07/01 18:15:14:570,2,255,24ms
2025/07/01 18:15:14:639,3,0,23ms
2025/07/01 18:15:14:671,2,0,24ms
2025/07/01 18:15:15:256,6,255,24ms
2025/07/01 18:15:15:327,6,0,23ms
2025/07/01 18:15:15:741,6,255,24ms
2025/07/01 18:15:15:809,6,0,23ms
2025/07/01 18:15:21:028,2,255,23ms
2025/07/01 18:15:21:205,2,0,24ms
2025/07/01 18:15:21:683,3,255,23ms
2025/07/01 18:15:21:769,3,0,24ms
2025/07/01 18:15:21:801,3,255,24ms
2025/07/01 18:15:21:830,2,60,24ms
2025/07/01 18:15:21:906,3,0,23ms
2025/07/01 18:15:21:937,2,0,23ms
2025/07/01 18:15:23:218,1,255,23ms
2025/07/01 18:15:23:316,1,0,24ms
2025/07/01 18:15:23:346,4,255,23ms
2025/07/01 18:15:23:440,4,0,24ms
2025/07/01 18:15:23:589,4,255,23ms
2025/07/01 18:15:23:686,4,0,23ms
2025/07/01 18:15:24:961,5,255,24ms
2025/07/01 18:15:25:120,5,0,23ms
2025/07/01 18:15:25:151,4,255,23ms
2025/07/01 18:15:25:234,4,0,24ms
2025/07/01 18:15:25:528,5,255,23ms
2025/07/01 18:15:25:692,5,0,23ms
2025/07/01 18:15:25:722,4,255,23ms
2025/07/01 18:15:25:805,4,0,23ms
2025/07/01 18:15:35:988,3,255,23ms
2025/07/01 18:15:36:053,3,0,23ms
2025/07/01 18:15:36:084,3,255,23ms
2025/07/01 18:15:36:115,2,60,24ms
2025/07/01 18:15:36:193,3,0,23ms
2025/07/01 18:15:36:224,2,0,23ms
2025/07/01 18:15:37:542,2,255,23ms
2025/07/01 18:15:37:639,2,0,23ms
2025/07/01 18:17:01:142,2,255,24ms
2025/07/01 18:17:01:252,2,0,24ms
2025/07/01 18:17:01:984,3,90,23ms
2025/07/01 18:17:02:015,2,255,24ms
2025/07/01 18:17:02:086,3,0,23ms
2025/07/01 18:17:02:118,2,0,24ms
2025/07/01 18:17:02:701,6,255,24ms
2025/07/01 18:17:02:767,6,0,24ms
2025/07/01 18:17:03:209,6,255,23ms
2025/07/01 18:17:03:277,6,0,23ms
2025/07/01 18:17:08:555,2,255,23ms
2025/07/01 18:17:08:732,2,0,24ms
2025/07/01 18:17:09:214,3,255,23ms
2025/07/01 18:17:09:300,3,0,23ms
2025/07/01 18:17:09:331,3,255,23ms
2025/07/01 18:17:09:362,2,60,23ms
2025/07/01 18:17:09:438,3,0,23ms
2025/07/01 18:17:09:468,2,0,24ms
2025/07/01 18:17:10:756,1,255,23ms
2025/07/01 18:17:10:855,1,0,23ms
2025/07/01 18:17:10:886,4,255,23ms
2025/07/01 18:17:10:980,4,0,23ms
2025/07/01 18:17:11:128,4,255,24ms
2025/07/01 18:17:11:224,4,0,23ms
2025/07/01 18:17:12:508,5,255,23ms
2025/07/01 18:17:12:670,5,0,23ms
2025/07/01 18:17:12:702,4,255,24ms
2025/07/01 18:17:12:787,4,0,24ms
2025/07/01 18:17:13:129,5,255,23ms
2025/07/01 18:17:13:289,5,0,23ms
2025/07/01 18:17:13:320,4,255,23ms
2025/07/01 18:17:13:403,4,0,23ms
2025/07/01 18:17:23:195,3,255,24ms
2025/07/01 18:17:23:259,3,0,24ms
2025/07/01 18:17:23:290,3,255,23ms
2025/07/01 18:17:23:321,2,60,24ms
