时间,采集时间
2025/06/27 14:22:31:963,35ms
2025/06/27 14:22:33:388,70ms
2025/06/27 14:22:33:526,56ms
2025/06/27 14:22:33:783,60ms
2025/06/27 14:22:35:215,120ms
2025/06/27 14:22:35:327,40ms
2025/06/27 14:22:35:786,120ms
2025/06/27 14:22:35:897,40ms
2025/06/27 14:22:45:620,27ms
2025/06/27 14:22:45:760,35ms
2025/06/27 14:30:09:831,77ms
2025/06/27 14:30:10:678,27ms
2025/06/27 14:30:11:356,32ms
2025/06/27 14:30:11:819,32ms
2025/06/27 14:30:17:148,128ms
2025/06/27 14:30:17:724,49ms
2025/06/27 14:30:17:859,35ms
2025/06/27 14:30:19:286,70ms
2025/06/27 14:30:19:422,56ms
2025/06/27 14:30:19:681,60ms
2025/06/27 14:30:21:127,120ms
2025/06/27 14:30:21:244,40ms
2025/06/27 14:30:21:724,120ms
2025/06/27 14:30:21:840,40ms
2025/06/27 14:30:31:763,27ms
2025/06/27 14:30:31:899,35ms
2025/06/27 14:30:33:377,52ms
2025/06/27 14:30:41:095,77ms
2025/06/27 14:30:41:875,27ms
2025/06/27 14:30:42:550,33ms
2025/06/27 14:30:43:007,32ms
2025/06/27 14:30:48:290,128ms
2025/06/27 14:30:48:861,44ms
2025/06/27 14:30:49:001,36ms
2025/06/27 14:30:50:430,69ms
2025/06/27 14:30:50:569,56ms
2025/06/27 14:30:50:830,61ms
2025/06/27 14:30:52:269,120ms
2025/06/27 14:30:52:384,40ms
2025/06/27 14:30:52:812,120ms
2025/06/27 14:30:52:928,40ms
2025/06/27 14:31:02:962,27ms
2025/06/27 14:31:03:102,35ms
2025/06/27 14:31:12:723,77ms
2025/06/27 14:31:13:525,27ms
2025/06/27 14:31:14:197,32ms
2025/06/27 14:31:14:615,32ms
2025/06/27 14:31:19:862,128ms
2025/06/27 14:31:20:441,44ms
2025/06/27 14:31:20:577,35ms
2025/06/27 14:31:22:004,70ms
2025/06/27 14:31:22:139,56ms
2025/06/27 14:31:22:398,60ms
2025/06/27 14:31:23:830,120ms
2025/06/27 14:31:23:946,40ms
2025/06/27 14:31:24:406,120ms
2025/06/27 14:31:24:519,41ms
2025/06/27 14:31:34:649,27ms
2025/06/27 14:31:34:785,35ms
2025/06/27 14:31:36:235,53ms
2025/06/27 14:31:45:617,77ms
2025/06/27 14:31:46:439,27ms
2025/06/27 14:31:47:115,32ms
2025/06/27 14:31:47:565,32ms
2025/06/27 14:31:52:843,128ms
2025/06/27 14:31:53:421,44ms
2025/06/27 14:31:53:558,35ms
2025/06/27 14:31:54:988,70ms
2025/06/27 14:31:55:127,56ms
2025/06/27 14:31:55:381,60ms
2025/06/27 14:31:56:945,120ms
2025/06/27 14:31:57:056,40ms
2025/06/27 14:31:57:555,121ms
2025/06/27 14:31:57:671,40ms
2025/06/27 14:32:07:233,27ms
2025/06/27 14:32:07:373,35ms
2025/06/27 14:32:22:189,77ms
2025/06/27 14:32:23:012,27ms
2025/06/27 14:32:23:696,32ms
2025/06/27 14:32:24:136,32ms
2025/06/27 14:32:29:407,128ms
2025/06/27 14:32:29:976,44ms
2025/06/27 14:32:30:116,35ms
2025/06/27 14:32:31:550,70ms
2025/06/27 14:32:31:688,57ms
2025/06/27 14:32:31:948,60ms
2025/06/27 14:32:33:377,119ms
2025/06/27 14:32:33:490,40ms
2025/06/27 14:32:33:924,120ms
2025/06/27 14:32:34:037,40ms
2025/06/27 14:32:43:949,27ms
2025/06/27 14:32:44:090,36ms
2025/06/27 14:32:45:536,52ms
2025/06/27 14:35:49:950,77ms
2025/06/27 14:35:50:727,27ms
2025/06/27 14:35:51:411,32ms
2025/06/27 14:35:51:899,32ms
2025/06/27 14:35:57:200,128ms
2025/06/27 14:35:57:780,44ms
2025/06/27 14:35:57:920,35ms
2025/06/27 14:35:59:347,70ms
2025/06/27 14:35:59:483,56ms
2025/06/27 14:35:59:737,60ms
2025/06/27 14:36:01:170,120ms
2025/06/27 14:36:01:286,40ms
2025/06/27 14:36:01:739,120ms
2025/06/27 14:36:01:852,40ms
2025/06/27 14:36:12:005,27ms
2025/06/27 14:36:12:146,35ms
2025/06/27 14:36:34:924,77ms
2025/06/27 14:36:35:806,27ms
2025/06/27 14:36:36:485,32ms
2025/06/27 14:36:37:007,32ms
2025/06/27 14:36:42:367,128ms
2025/06/27 14:36:42:943,44ms
2025/06/27 14:36:43:081,35ms
2025/06/27 14:36:44:519,70ms
2025/06/27 14:36:44:654,56ms
2025/06/27 14:36:44:913,60ms
2025/06/27 14:36:46:381,120ms
2025/06/27 14:36:46:493,40ms
2025/06/27 14:36:46:977,120ms
2025/06/27 14:36:47:092,40ms
2025/06/27 14:36:57:108,27ms
2025/06/27 14:36:57:246,35ms
2025/06/27 14:36:58:697,52ms
2025/06/27 14:37:49:118,77ms
2025/06/27 14:37:49:964,27ms
2025/06/27 14:37:50:645,32ms
2025/06/27 14:37:51:122,32ms
2025/06/27 14:37:56:407,128ms
2025/06/27 14:37:56:986,45ms
2025/06/27 14:37:57:127,36ms
2025/06/27 14:37:58:551,70ms
2025/06/27 14:37:58:686,56ms
2025/06/27 14:37:58:949,60ms
2025/06/27 14:38:00:356,120ms
2025/06/27 14:38:00:468,40ms
2025/06/27 14:38:00:894,120ms
2025/06/27 14:38:01:005,40ms
2025/06/27 14:38:10:454,27ms
2025/06/27 14:38:10:594,35ms
2025/06/27 14:39:40:194,77ms
2025/06/27 14:39:40:992,28ms
2025/06/27 14:39:41:657,33ms
2025/06/27 14:39:42:141,32ms
2025/06/27 14:39:47:467,127ms
2025/06/27 14:39:48:038,45ms
2025/06/27 14:39:48:177,35ms
2025/06/27 14:39:49:603,70ms
2025/06/27 14:39:49:741,56ms
2025/06/27 14:39:49:994,60ms
2025/06/27 14:39:51:410,120ms
2025/06/27 14:39:51:523,40ms
2025/06/27 14:39:51:920,120ms
2025/06/27 14:39:52:038,40ms
2025/06/27 14:40:01:688,27ms
2025/06/27 14:40:01:824,35ms
2025/06/27 14:40:03:280,52ms
2025/06/27 14:41:08:889,77ms
2025/06/27 14:41:09:675,27ms
2025/06/27 14:41:10:343,33ms
2025/06/27 14:41:10:762,32ms
2025/06/27 14:41:16:003,127ms
2025/06/27 14:41:16:579,45ms
2025/06/27 14:41:16:719,35ms
2025/06/27 14:41:18:154,70ms
2025/06/27 14:41:18:291,56ms
2025/06/27 14:41:18:553,60ms
2025/06/27 14:41:19:988,120ms
2025/06/27 14:41:20:104,39ms
2025/06/27 14:41:20:545,120ms
2025/06/27 14:41:20:657,41ms
2025/06/27 14:41:30:761,27ms
2025/06/27 14:41:30:904,36ms
2025/06/27 14:42:14:931,77ms
2025/06/27 14:42:15:765,28ms
2025/06/27 14:42:16:442,32ms
2025/06/27 14:42:16:945,32ms
2025/06/27 14:42:22:306,128ms
2025/06/27 14:42:22:875,44ms
2025/06/27 14:42:23:015,35ms
2025/06/27 14:42:24:451,70ms
2025/06/27 14:42:24:583,56ms
2025/06/27 14:42:24:841,60ms
2025/06/27 14:42:26:297,120ms
2025/06/27 14:42:26:409,40ms
2025/06/27 14:42:26:877,120ms
2025/06/27 14:42:26:988,40ms
2025/06/27 14:42:36:673,27ms
2025/06/27 14:42:36:813,35ms
2025/06/27 14:42:38:263,52ms
2025/06/27 14:46:41:892,77ms
2025/06/27 14:46:42:644,28ms
2025/06/27 14:46:43:330,32ms
2025/06/27 14:46:43:661,32ms
2025/06/27 14:46:48:917,128ms
2025/06/27 14:46:49:490,44ms
2025/06/27 14:46:49:625,35ms
2025/06/27 14:46:51:054,70ms
2025/06/27 14:46:51:189,56ms
2025/06/27 14:46:51:442,60ms
2025/06/27 14:46:52:884,119ms
2025/06/27 14:46:52:996,40ms
2025/06/27 14:46:53:394,120ms
2025/06/27 14:46:53:508,40ms
2025/06/27 14:47:03:028,27ms
2025/06/27 14:47:03:167,35ms
2025/06/27 15:02:33:213,77ms
2025/06/27 15:02:34:041,32ms
2025/06/27 15:02:34:703,32ms
2025/06/27 15:02:35:157,32ms
2025/06/27 15:02:40:442,128ms
2025/06/27 15:02:41:022,44ms
2025/06/27 15:02:41:158,35ms
2025/06/27 15:02:42:579,70ms
2025/06/27 15:02:42:716,56ms
2025/06/27 15:02:42:975,60ms
2025/06/27 15:02:44:430,120ms
2025/06/27 15:02:44:541,40ms
2025/06/27 15:02:44:993,120ms
2025/06/27 15:02:45:109,40ms
2025/06/27 15:02:55:229,27ms
2025/06/27 15:02:55:370,35ms
2025/06/27 15:02:56:861,52ms
2025/06/27 15:04:03:741,77ms
2025/06/27 15:04:04:572,27ms
2025/06/27 15:04:05:254,32ms
2025/06/27 15:04:05:695,32ms
2025/06/27 15:04:10:984,128ms
2025/06/27 15:04:11:565,44ms
2025/06/27 15:04:11:706,35ms
2025/06/27 15:04:13:136,70ms
2025/06/27 15:04:13:272,56ms
2025/06/27 15:04:13:524,60ms
2025/06/27 15:04:14:957,120ms
2025/06/27 15:04:15:071,40ms
2025/06/27 15:04:15:578,120ms
2025/06/27 15:04:15:692,40ms
2025/06/27 15:04:25:450,27ms
2025/06/27 15:04:25:591,35ms
2025/06/27 15:05:36:956,77ms
2025/06/27 15:05:37:762,26ms
2025/06/27 15:05:38:445,32ms
2025/06/27 15:05:38:868,32ms
2025/06/27 15:05:44:120,128ms
2025/06/27 15:05:44:688,44ms
2025/06/27 15:05:44:829,35ms
2025/06/27 15:05:46:255,69ms
2025/06/27 15:05:46:391,56ms
2025/06/27 15:05:46:645,60ms
2025/06/27 15:05:48:064,120ms
2025/06/27 15:05:48:175,40ms
2025/06/27 15:05:48:595,120ms
2025/06/27 15:05:48:710,40ms
2025/06/27 15:05:58:626,27ms
2025/06/27 15:05:58:765,35ms
2025/06/27 15:06:00:220,52ms
2025/06/27 15:07:28:925,77ms
2025/06/27 15:07:29:728,27ms
2025/06/27 15:07:30:402,32ms
2025/06/27 15:07:30:902,32ms
2025/06/27 15:07:36:263,128ms
2025/06/27 15:07:36:840,44ms
2025/06/27 15:07:36:980,35ms
2025/06/27 15:07:38:412,70ms
2025/06/27 15:07:38:547,56ms
2025/06/27 15:07:38:802,60ms
2025/06/27 15:07:40:245,120ms
2025/06/27 15:07:40:361,40ms
2025/06/27 15:07:40:853,120ms
2025/06/27 15:07:40:969,40ms
2025/06/27 15:07:50:959,27ms
2025/06/27 15:07:51:099,35ms
2025/06/27 15:09:00:878,77ms
2025/06/27 15:09:01:674,27ms
2025/06/27 15:09:02:346,34ms
2025/06/27 15:09:02:833,32ms
2025/06/27 15:09:08:142,128ms
2025/06/27 15:09:08:719,44ms
2025/06/27 15:09:08:858,35ms
2025/06/27 15:09:10:293,70ms
2025/06/27 15:09:10:429,56ms
2025/06/27 15:09:10:689,60ms
2025/06/27 15:09:12:117,119ms
2025/06/27 15:09:12:232,40ms
2025/06/27 15:09:12:694,120ms
2025/06/27 15:09:12:805,40ms
2025/06/27 15:09:22:314,27ms
2025/06/27 15:09:22:453,35ms
2025/06/27 15:09:23:900,52ms
2025/06/27 15:11:29:007,77ms
2025/06/27 15:11:29:815,27ms
2025/06/27 15:11:30:489,33ms
2025/06/27 15:11:30:943,32ms
2025/06/27 15:11:36:224,128ms
2025/06/27 15:11:36:799,45ms
2025/06/27 15:11:36:940,35ms
2025/06/27 15:11:38:358,70ms
2025/06/27 15:11:38:493,56ms
2025/06/27 15:11:38:750,60ms
2025/06/27 15:11:40:205,120ms
2025/06/27 15:11:40:318,40ms
2025/06/27 15:11:40:764,120ms
2025/06/27 15:11:40:878,40ms
2025/06/27 15:11:50:852,27ms
2025/06/27 15:11:50:992,35ms
2025/06/27 15:12:24:049,77ms
2025/06/27 15:12:24:869,27ms
2025/06/27 15:12:25:535,32ms
2025/06/27 15:12:26:001,33ms
2025/06/27 15:12:31:270,128ms
2025/06/27 15:12:31:845,44ms
2025/06/27 15:12:31:985,35ms
2025/06/27 15:12:33:411,70ms
2025/06/27 15:12:33:545,56ms
2025/06/27 15:12:33:802,60ms
2025/06/27 15:12:35:259,119ms
2025/06/27 15:12:35:376,40ms
2025/06/27 15:12:35:891,120ms
2025/06/27 15:12:36:006,40ms
2025/06/27 15:12:46:133,27ms
2025/06/27 15:12:46:269,35ms
2025/06/27 15:12:47:720,52ms
2025/06/27 15:14:21:604,77ms
2025/06/27 15:14:22:394,27ms
2025/06/27 15:14:23:077,32ms
2025/06/27 15:14:23:549,32ms
2025/06/27 15:14:28:885,128ms
2025/06/27 15:14:29:461,44ms
2025/06/27 15:14:29:602,35ms
2025/06/27 15:14:31:025,70ms
2025/06/27 15:14:31:160,56ms
2025/06/27 15:14:31:422,60ms
2025/06/27 15:14:32:860,120ms
2025/06/27 15:14:32:973,40ms
2025/06/27 15:14:33:398,119ms
2025/06/27 15:14:33:512,40ms
2025/06/27 15:14:43:221,27ms
2025/06/27 15:14:43:362,35ms
2025/06/27 15:15:52:387,77ms
2025/06/27 15:15:53:180,27ms
2025/06/27 15:15:53:847,32ms
2025/06/27 15:15:54:327,32ms
2025/06/27 15:15:59:682,128ms
2025/06/27 15:16:00:250,44ms
2025/06/27 15:16:00:385,35ms
2025/06/27 15:16:01:819,70ms
2025/06/27 15:16:01:956,56ms
2025/06/27 15:16:02:211,60ms
2025/06/27 15:16:03:672,120ms
2025/06/27 15:16:03:784,40ms
2025/06/27 15:16:04:217,120ms
2025/06/27 15:16:04:330,40ms
2025/06/27 15:16:14:284,27ms
2025/06/27 15:16:14:424,35ms
2025/06/27 15:16:15:876,52ms
2025/06/27 15:17:27:600,77ms
2025/06/27 15:17:28:400,27ms
2025/06/27 15:17:29:070,32ms
2025/06/27 15:17:29:514,32ms
2025/06/27 15:17:34:774,128ms
2025/06/27 15:17:35:348,44ms
2025/06/27 15:17:35:483,35ms
2025/06/27 15:17:36:920,70ms
2025/06/27 15:17:37:055,56ms
2025/06/27 15:17:37:310,60ms
2025/06/27 15:17:38:724,120ms
2025/06/27 15:17:38:837,40ms
2025/06/27 15:17:39:271,119ms
2025/06/27 15:17:39:385,40ms
2025/06/27 15:17:49:356,27ms
2025/06/27 15:17:49:497,35ms
2025/06/27 15:19:41:374,76ms
2025/06/27 15:19:42:168,27ms
2025/06/27 15:19:42:845,32ms
2025/06/27 15:19:43:342,32ms
2025/06/27 15:19:48:723,128ms
2025/06/27 15:19:49:299,44ms
2025/06/27 15:19:49:434,35ms
2025/06/27 15:19:50:861,70ms
2025/06/27 15:19:50:996,56ms
2025/06/27 15:19:51:253,60ms
2025/06/27 15:19:52:678,120ms
2025/06/27 15:19:52:788,40ms
2025/06/27 15:19:53:159,120ms
2025/06/27 15:19:53:272,40ms
2025/06/27 15:20:02:745,27ms
2025/06/27 15:20:02:883,35ms
2025/06/27 15:20:04:343,52ms
2025/06/27 15:21:35:786,77ms
2025/06/27 15:21:36:588,27ms
2025/06/27 15:21:37:230,32ms
2025/06/27 15:21:37:662,33ms
2025/06/27 15:21:42:934,128ms
2025/06/27 15:21:43:511,44ms
2025/06/27 15:21:43:651,35ms
2025/06/27 15:21:45:072,70ms
2025/06/27 15:21:45:206,56ms
2025/06/27 15:21:45:467,60ms
2025/06/27 15:21:46:855,120ms
2025/06/27 15:21:46:967,40ms
2025/06/27 15:21:47:436,120ms
2025/06/27 15:21:47:549,40ms
2025/06/27 15:21:57:240,28ms
2025/06/27 15:21:57:380,35ms
2025/06/27 15:22:43:522,77ms
2025/06/27 15:22:44:308,27ms
2025/06/27 15:22:44:986,32ms
2025/06/27 15:22:45:416,32ms
2025/06/27 15:22:50:677,128ms
2025/06/27 15:22:51:255,44ms
2025/06/27 15:22:51:391,35ms
2025/06/27 15:22:52:817,70ms
2025/06/27 15:22:52:956,56ms
2025/06/27 15:22:53:213,60ms
2025/06/27 15:22:54:649,120ms
2025/06/27 15:22:54:764,40ms
2025/06/27 15:22:55:100,120ms
2025/06/27 15:22:55:215,40ms
2025/06/27 15:23:05:086,27ms
2025/06/27 15:23:05:226,35ms
2025/06/27 15:23:06:681,52ms
2025/06/27 15:24:19:478,77ms
2025/06/27 15:24:20:275,28ms
2025/06/27 15:24:20:915,32ms
2025/06/27 15:24:21:355,32ms
2025/06/27 15:24:26:612,128ms
2025/06/27 15:24:27:185,44ms
2025/06/27 15:24:27:321,35ms
2025/06/27 15:24:28:742,70ms
2025/06/27 15:24:28:878,56ms
2025/06/27 15:24:29:134,60ms
2025/06/27 15:24:30:544,120ms
2025/06/27 15:24:30:657,40ms
2025/06/27 15:24:31:148,120ms
2025/06/27 15:24:31:259,40ms
2025/06/27 15:24:41:340,27ms
2025/06/27 15:24:41:480,35ms
2025/06/27 15:25:57:038,77ms
2025/06/27 15:25:57:879,27ms
2025/06/27 15:25:58:561,32ms
2025/06/27 15:25:59:050,32ms
2025/06/27 15:26:04:361,128ms
2025/06/27 15:26:04:933,44ms
2025/06/27 15:26:05:072,35ms
2025/06/27 15:26:06:505,70ms
2025/06/27 15:26:06:643,56ms
2025/06/27 15:26:06:899,60ms
2025/06/27 15:26:08:314,120ms
2025/06/27 15:26:08:425,40ms
2025/06/27 15:26:08:805,120ms
2025/06/27 15:26:08:919,40ms
2025/06/27 15:26:18:549,28ms
2025/06/27 15:26:18:690,35ms
2025/06/27 15:26:20:146,52ms
2025/06/27 15:27:43:030,77ms
2025/06/27 15:27:43:839,27ms
2025/06/27 15:27:44:481,32ms
2025/06/27 15:27:44:896,32ms
2025/06/27 15:27:50:149,128ms
2025/06/27 15:27:50:721,44ms
2025/06/27 15:27:50:863,35ms
2025/06/27 15:27:52:295,70ms
2025/06/27 15:27:52:432,56ms
2025/06/27 15:27:52:688,60ms
2025/06/27 15:27:54:134,120ms
2025/06/27 15:27:54:246,40ms
2025/06/27 15:27:54:717,120ms
2025/06/27 15:27:54:827,40ms
2025/06/27 15:28:04:544,27ms
2025/06/27 15:28:04:685,35ms
2025/06/27 15:29:18:559,77ms
2025/06/27 15:29:19:409,27ms
2025/06/27 15:29:20:094,32ms
2025/06/27 15:29:20:580,32ms
2025/06/27 15:29:25:937,128ms
2025/06/27 15:29:26:507,44ms
2025/06/27 15:29:26:643,35ms
2025/06/27 15:29:28:057,70ms
2025/06/27 15:29:28:193,56ms
2025/06/27 15:29:28:452,60ms
2025/06/27 15:29:29:909,120ms
2025/06/27 15:29:30:024,40ms
2025/06/27 15:29:30:508,120ms
2025/06/27 15:29:30:620,41ms
2025/06/27 15:29:40:582,28ms
2025/06/27 15:29:40:722,35ms
2025/06/27 15:29:42:187,52ms
2025/06/27 15:31:57:887,77ms
2025/06/27 15:31:58:690,27ms
2025/06/27 15:31:59:372,32ms
2025/06/27 15:31:59:818,32ms
2025/06/27 15:32:05:098,128ms
2025/06/27 15:32:05:667,44ms
2025/06/27 15:32:05:804,35ms
2025/06/27 15:32:07:227,70ms
2025/06/27 15:32:07:363,56ms
2025/06/27 15:32:07:622,60ms
2025/06/27 15:32:09:067,120ms
2025/06/27 15:32:09:180,40ms
2025/06/27 15:32:09:647,120ms
2025/06/27 15:32:09:761,40ms
2025/06/27 15:32:19:789,27ms
2025/06/27 15:32:19:929,35ms
2025/06/27 15:32:48:986,77ms
2025/06/27 15:32:49:801,27ms
2025/06/27 15:32:50:487,32ms
2025/06/27 15:32:50:972,32ms
2025/06/27 15:32:56:325,128ms
2025/06/27 15:32:56:897,44ms
2025/06/27 15:32:57:038,35ms
2025/06/27 15:32:58:463,70ms
2025/06/27 15:32:58:596,56ms
2025/06/27 15:32:58:859,60ms
2025/06/27 15:33:00:297,120ms
2025/06/27 15:33:00:407,40ms
2025/06/27 15:33:00:821,120ms
2025/06/27 15:33:00:933,40ms
2025/06/27 15:33:10:506,27ms
2025/06/27 15:33:10:646,35ms
2025/06/27 15:33:12:104,53ms
2025/06/27 15:42:37:315,77ms
2025/06/27 15:42:38:070,27ms
2025/06/27 15:42:38:730,32ms
2025/06/27 15:42:39:164,32ms
2025/06/27 15:42:44:503,128ms
2025/06/27 15:42:45:071,44ms
2025/06/27 15:42:45:212,35ms
2025/06/27 15:42:46:633,70ms
2025/06/27 15:42:46:769,56ms
2025/06/27 15:42:47:022,60ms
2025/06/27 15:42:48:439,120ms
2025/06/27 15:42:48:556,40ms
2025/06/27 15:42:48:997,120ms
2025/06/27 15:42:49:111,40ms
2025/06/27 15:42:58:920,27ms
2025/06/27 15:42:59:062,35ms
2025/06/27 15:43:07:981,77ms
2025/06/27 15:43:08:782,28ms
2025/06/27 15:43:09:461,32ms
2025/06/27 15:43:09:941,32ms
2025/06/27 15:43:15:279,128ms
2025/06/27 15:43:15:854,44ms
2025/06/27 15:43:15:990,35ms
2025/06/27 15:43:17:417,70ms
2025/06/27 15:43:17:552,56ms
2025/06/27 15:43:17:806,60ms
2025/06/27 15:43:19:255,120ms
2025/06/27 15:43:19:367,40ms
2025/06/27 15:43:19:840,120ms
2025/06/27 15:43:19:952,40ms
2025/06/27 15:43:29:913,27ms
2025/06/27 15:43:30:053,35ms
2025/06/27 15:43:31:513,52ms
2025/06/27 15:43:38:217,77ms
2025/06/27 15:43:39:055,27ms
2025/06/27 15:43:39:739,32ms
2025/06/27 15:43:40:266,32ms
2025/06/27 15:43:45:695,128ms
2025/06/27 15:43:46:278,44ms
2025/06/27 15:43:46:413,35ms
2025/06/27 15:43:47:838,70ms
2025/06/27 15:43:47:974,56ms
2025/06/27 15:43:48:229,60ms
2025/06/27 15:43:49:673,120ms
2025/06/27 15:43:49:788,40ms
2025/06/27 15:43:50:265,120ms
2025/06/27 15:43:50:376,40ms
2025/06/27 15:43:59:922,27ms
2025/06/27 15:44:00:062,35ms
2025/06/27 15:44:06:542,77ms
2025/06/27 15:44:07:350,27ms
2025/06/27 15:44:08:031,32ms
2025/06/27 15:44:08:489,32ms
2025/06/27 15:44:14:053,127ms
2025/06/27 15:44:14:626,44ms
2025/06/27 15:44:14:762,35ms
2025/06/27 15:44:16:185,70ms
2025/06/27 15:44:16:319,56ms
2025/06/27 15:44:16:573,60ms
2025/06/27 15:44:17:997,120ms
2025/06/27 15:44:18:113,40ms
2025/06/27 15:44:18:582,120ms
2025/06/27 15:44:18:695,40ms
2025/06/27 15:44:28:696,27ms
2025/06/27 15:44:28:839,36ms
2025/06/27 15:44:30:293,52ms
2025/06/27 15:44:41:131,77ms
2025/06/27 15:44:41:955,27ms
2025/06/27 15:44:42:635,32ms
2025/06/27 15:44:43:100,32ms
2025/06/27 15:44:48:407,128ms
2025/06/27 15:44:48:977,44ms
2025/06/27 15:44:49:118,35ms
2025/06/27 15:44:50:541,70ms
2025/06/27 15:44:50:678,57ms
2025/06/27 15:44:50:940,60ms
2025/06/27 15:44:52:402,120ms
2025/06/27 15:44:52:514,40ms
2025/06/27 15:44:52:913,120ms
2025/06/27 15:44:53:029,40ms
2025/06/27 15:45:02:732,27ms
2025/06/27 15:45:02:872,35ms
2025/06/27 15:46:40:108,77ms
2025/06/27 15:46:40:950,27ms
2025/06/27 15:46:41:611,32ms
2025/06/27 15:46:42:060,32ms
2025/06/27 15:46:47:386,128ms
2025/06/27 15:46:47:963,44ms
2025/06/27 15:46:48:104,35ms
2025/06/27 15:46:49:533,70ms
2025/06/27 15:46:49:674,56ms
2025/06/27 15:46:49:930,60ms
2025/06/27 15:46:51:371,120ms
2025/06/27 15:46:51:486,40ms
2025/06/27 15:46:51:940,120ms
2025/06/27 15:46:52:056,40ms
2025/06/27 15:47:01:992,27ms
2025/06/27 15:47:02:131,35ms
2025/06/27 15:47:03:597,52ms
2025/06/27 15:47:23:855,76ms
2025/06/27 15:47:24:612,27ms
2025/06/27 15:47:25:301,32ms
2025/06/27 15:47:25:721,32ms
2025/06/27 15:47:31:019,128ms
2025/06/27 15:47:31:592,44ms
2025/06/27 15:47:31:734,35ms
2025/06/27 15:47:33:159,70ms
2025/06/27 15:47:33:298,56ms
2025/06/27 15:47:33:559,60ms
2025/06/27 15:47:35:026,120ms
2025/06/27 15:47:35:138,40ms
2025/06/27 15:47:35:608,120ms
2025/06/27 15:47:35:722,40ms
2025/06/27 15:47:45:439,27ms
2025/06/27 15:47:45:580,35ms
2025/06/27 15:48:19:348,77ms
2025/06/27 15:48:20:201,27ms
2025/06/27 15:48:20:883,32ms
2025/06/27 15:48:21:365,32ms
2025/06/27 15:48:26:713,128ms
2025/06/27 15:48:27:296,44ms
2025/06/27 15:48:27:436,35ms
2025/06/27 15:48:28:861,70ms
2025/06/27 15:48:28:997,56ms
2025/06/27 15:48:29:254,60ms
2025/06/27 15:48:30:694,120ms
2025/06/27 15:48:30:810,40ms
2025/06/27 15:48:31:185,120ms
2025/06/27 15:48:31:301,40ms
2025/06/27 15:48:40:972,27ms
2025/06/27 15:48:41:114,35ms
2025/06/27 15:48:42:572,51ms
2025/06/27 15:49:14:036,77ms
2025/06/27 15:49:14:859,27ms
2025/06/27 15:49:15:498,32ms
2025/06/27 15:49:15:952,32ms
2025/06/27 15:49:21:261,129ms
2025/06/27 15:49:21:830,44ms
2025/06/27 15:49:21:970,35ms
2025/06/27 15:49:23:394,70ms
2025/06/27 15:49:23:528,56ms
2025/06/27 15:49:23:781,60ms
2025/06/27 15:49:25:244,120ms
2025/06/27 15:49:25:358,40ms
2025/06/27 15:49:25:867,120ms
2025/06/27 15:49:25:982,40ms
2025/06/27 15:49:35:914,27ms
2025/06/27 15:49:36:053,35ms
2025/06/27 15:51:36:086,77ms
2025/06/27 15:51:36:924,27ms
2025/06/27 15:51:37:607,32ms
2025/06/27 15:51:37:974,32ms
2025/06/27 15:51:43:228,128ms
2025/06/27 15:51:43:796,44ms
2025/06/27 15:51:43:936,35ms
2025/06/27 15:51:45:359,70ms
2025/06/27 15:51:45:494,56ms
2025/06/27 15:51:45:749,60ms
2025/06/27 15:51:47:195,120ms
2025/06/27 15:51:47:314,40ms
2025/06/27 15:51:47:765,120ms
2025/06/27 15:51:47:877,40ms
2025/06/27 15:51:57:340,27ms
2025/06/27 15:51:57:480,35ms
2025/06/27 15:51:58:942,52ms
2025/06/27 15:56:31:823,77ms
2025/06/27 15:56:32:616,27ms
2025/06/27 15:56:33:291,32ms
2025/06/27 15:56:33:753,33ms
2025/06/27 15:56:39:070,128ms
2025/06/27 15:56:39:646,44ms
2025/06/27 15:56:39:787,35ms
2025/06/27 15:56:41:212,70ms
2025/06/27 15:56:41:350,56ms
2025/06/27 15:56:41:606,60ms
2025/06/27 15:56:43:040,120ms
2025/06/27 15:56:43:155,40ms
2025/06/27 15:56:43:589,120ms
2025/06/27 15:56:43:701,40ms
2025/06/27 15:56:53:664,27ms
2025/06/27 15:56:53:801,36ms
2025/06/27 15:57:02:145,77ms
2025/06/27 15:57:02:934,27ms
2025/06/27 15:57:03:605,32ms
2025/06/27 15:57:04:159,32ms
2025/06/27 15:57:09:576,128ms
2025/06/27 15:57:10:156,45ms
2025/06/27 15:57:10:295,35ms
2025/06/27 15:57:11:824,70ms
2025/06/27 15:57:11:957,56ms
2025/06/27 15:57:12:228,60ms
2025/06/27 15:57:13:679,120ms
2025/06/27 15:57:13:793,40ms
2025/06/27 15:57:14:215,120ms
2025/06/27 15:57:14:326,40ms
2025/06/27 15:57:24:290,27ms
2025/06/27 15:57:24:431,35ms
2025/06/27 15:57:25:884,52ms
2025/06/27 15:57:34:219,77ms
2025/06/27 15:57:35:008,27ms
2025/06/27 15:57:35:680,32ms
2025/06/27 15:57:36:117,32ms
2025/06/27 15:57:41:393,128ms
2025/06/27 15:57:41:964,44ms
2025/06/27 15:57:42:099,35ms
2025/06/27 15:57:43:947,70ms
2025/06/27 15:57:44:083,56ms
2025/06/27 15:57:44:339,60ms
2025/06/27 15:57:45:788,120ms
2025/06/27 15:57:45:899,40ms
2025/06/27 15:57:46:419,120ms
2025/06/27 15:57:46:532,40ms
2025/06/27 15:57:56:288,27ms
2025/06/27 15:57:56:429,35ms
