时间,通道,亮度,设置时间
2025/06/26 13:59:44:807,6,255,23ms
2025/06/26 13:59:44:878,6,0,24ms
2025/06/26 13:59:50:026,2,255,23ms
2025/06/26 13:59:50:139,2,0,24ms
2025/06/26 13:59:50:621,3,255,23ms
2025/06/26 13:59:50:679,3,0,24ms
2025/06/26 13:59:50:710,3,0,23ms
2025/06/26 13:59:50:741,2,255,23ms
2025/06/26 13:59:50:845,3,0,25ms
2025/06/26 13:59:50:875,2,0,24ms
2025/06/26 13:59:52:579,1,255,23ms
2025/06/26 13:59:52:690,1,0,23ms
2025/06/26 13:59:52:721,4,255,23ms
2025/06/26 13:59:52:828,4,0,24ms
2025/06/26 13:59:52:976,4,255,24ms
2025/06/26 13:59:53:085,4,0,24ms
2025/06/26 13:59:54:328,5,255,24ms
2025/06/26 13:59:54:488,5,0,23ms
2025/06/26 13:59:54:519,4,255,23ms
2025/06/26 13:59:54:601,4,0,23ms
2025/06/26 13:59:54:877,5,255,24ms
2025/06/26 13:59:55:038,5,0,23ms
2025/06/26 13:59:55:069,4,255,23ms
2025/06/26 13:59:55:152,4,0,24ms
2025/06/26 14:00:05:171,3,255,24ms
2025/06/26 14:00:05:237,3,0,24ms
2025/06/26 14:00:05:267,3,255,23ms
2025/06/26 14:00:05:299,2,0,24ms
2025/06/26 14:00:05:379,3,0,24ms
2025/06/26 14:00:05:409,2,0,24ms
2025/06/26 14:06:02:719,2,255,24ms
2025/06/26 14:06:02:849,2,0,24ms
2025/06/26 14:06:03:539,3,90,23ms
2025/06/26 14:06:03:569,2,255,23ms
2025/06/26 14:06:03:640,3,0,23ms
2025/06/26 14:06:03:672,2,0,24ms
2025/06/26 14:06:04:249,6,255,23ms
2025/06/26 14:06:04:317,6,0,23ms
2025/06/26 14:06:04:667,6,255,23ms
2025/06/26 14:06:04:735,6,0,23ms
2025/06/26 14:06:09:901,2,255,23ms
2025/06/26 14:06:10:018,2,0,23ms
2025/06/26 14:06:10:500,3,255,24ms
2025/06/26 14:06:10:560,3,0,24ms
2025/06/26 14:06:10:590,3,0,24ms
2025/06/26 14:06:10:622,2,255,24ms
2025/06/26 14:06:10:726,3,0,25ms
2025/06/26 14:06:12:130,1,255,24ms
2025/06/26 14:06:12:242,1,0,23ms
2025/06/26 14:06:12:273,4,255,23ms
2025/06/26 14:06:12:381,4,0,23ms
2025/06/26 14:06:12:529,4,255,24ms
2025/06/26 14:06:12:638,4,0,25ms
2025/06/26 14:06:13:882,5,255,24ms
2025/06/26 14:06:14:041,5,0,23ms
2025/06/26 14:06:14:072,4,255,23ms
2025/06/26 14:06:14:155,4,0,24ms
2025/06/26 14:06:14:470,5,255,24ms
2025/06/26 14:06:14:635,5,0,24ms
2025/06/26 14:06:14:666,4,255,24ms
2025/06/26 14:06:14:751,4,0,24ms
2025/06/26 14:06:24:551,3,255,23ms
2025/06/26 14:06:24:619,3,0,23ms
2025/06/26 14:06:24:650,3,255,23ms
2025/06/26 14:06:24:681,2,0,23ms
2025/06/26 14:06:24:762,3,0,24ms
2025/06/26 14:06:24:793,2,0,23ms
2025/06/26 14:06:26:159,2,255,23ms
2025/06/26 14:06:26:252,2,0,24ms
2025/06/26 14:06:27:447,2,255,23ms
2025/06/26 14:06:27:572,2,0,24ms
2025/06/26 14:06:28:309,3,90,24ms
2025/06/26 14:06:28:339,2,255,23ms
2025/06/26 14:06:28:408,3,0,24ms
2025/06/26 14:06:28:439,2,0,24ms
2025/06/26 14:06:29:017,6,255,24ms
2025/06/26 14:06:29:088,6,0,23ms
2025/06/26 14:06:29:497,6,255,24ms
2025/06/26 14:06:29:569,6,0,24ms
2025/06/26 14:06:39:089,2,255,23ms
2025/06/26 14:06:39:208,2,0,24ms
2025/06/26 14:06:39:686,3,255,23ms
2025/06/26 14:06:39:744,3,0,23ms
2025/06/26 14:06:39:775,3,0,23ms
2025/06/26 14:06:39:805,2,255,23ms
2025/06/26 14:06:39:908,3,0,25ms
2025/06/26 14:06:39:938,2,0,23ms
2025/06/26 14:06:41:215,1,255,23ms
2025/06/26 14:06:41:324,1,0,24ms
2025/06/26 14:06:41:354,4,255,23ms
2025/06/26 14:06:41:460,4,0,25ms
2025/06/26 14:06:41:607,4,255,23ms
2025/06/26 14:06:41:710,4,0,23ms
2025/06/26 14:06:43:014,5,255,24ms
2025/06/26 14:06:43:174,5,0,24ms
2025/06/26 14:06:43:204,4,255,23ms
2025/06/26 14:06:43:286,4,0,24ms
2025/06/26 14:06:43:580,5,255,24ms
2025/06/26 14:06:43:740,5,0,24ms
2025/06/26 14:06:43:770,4,255,23ms
2025/06/26 14:06:43:855,4,0,24ms
2025/06/26 14:06:53:686,3,255,24ms
2025/06/26 14:06:53:754,3,0,24ms
2025/06/26 14:06:53:785,3,255,24ms
2025/06/26 14:06:53:816,2,0,24ms
2025/06/26 14:06:53:895,3,0,24ms
2025/06/26 14:06:53:927,2,0,24ms
2025/06/26 14:10:29:463,2,255,24ms
2025/06/26 14:10:29:592,2,0,23ms
2025/06/26 14:10:30:351,3,90,24ms
2025/06/26 14:10:30:382,2,255,24ms
2025/06/26 14:10:30:451,3,0,24ms
2025/06/26 14:10:30:483,2,0,25ms
2025/06/26 14:10:31:068,6,255,24ms
2025/06/26 14:10:31:139,6,0,24ms
2025/06/26 14:10:31:563,6,255,24ms
2025/06/26 14:10:31:629,6,0,23ms
2025/06/26 14:10:36:839,2,255,24ms
2025/06/26 14:10:36:952,2,0,24ms
2025/06/26 14:10:37:433,3,255,23ms
2025/06/26 14:10:37:493,3,0,23ms
2025/06/26 14:10:37:523,3,0,23ms
2025/06/26 14:10:37:555,2,255,24ms
2025/06/26 14:10:37:657,3,0,24ms
2025/06/26 14:10:37:686,2,0,23ms
2025/06/26 14:10:38:981,1,255,23ms
2025/06/26 14:10:39:091,1,0,24ms
2025/06/26 14:10:39:121,4,255,23ms
2025/06/26 14:10:39:226,4,0,24ms
2025/06/26 14:10:39:373,4,255,23ms
2025/06/26 14:10:39:478,4,0,23ms
2025/06/26 14:10:40:760,5,255,23ms
2025/06/26 14:10:40:924,5,0,23ms
2025/06/26 14:10:40:955,4,255,23ms
2025/06/26 14:10:41:040,4,0,24ms
2025/06/26 14:10:41:382,5,255,24ms
2025/06/26 14:10:41:540,5,0,24ms
2025/06/26 14:10:41:571,4,255,23ms
2025/06/26 14:10:41:656,4,0,25ms
2025/06/26 14:10:51:306,3,255,24ms
2025/06/26 14:10:51:374,3,0,24ms
2025/06/26 14:10:51:404,3,255,24ms
2025/06/26 14:10:51:436,2,0,24ms
2025/06/26 14:10:51:515,3,0,24ms
2025/06/26 14:10:51:547,2,0,24ms
2025/06/26 14:10:53:325,2,255,23ms
2025/06/26 14:10:53:420,2,0,24ms
2025/06/26 14:11:04:667,2,255,23ms
2025/06/26 14:11:04:798,2,0,23ms
2025/06/26 14:11:05:495,3,90,24ms
2025/06/26 14:11:05:527,2,255,24ms
2025/06/26 14:11:05:596,3,0,24ms
2025/06/26 14:11:05:627,2,0,24ms
2025/06/26 14:11:06:216,6,255,25ms
2025/06/26 14:11:06:282,6,0,23ms
2025/06/26 14:11:06:763,6,255,24ms
2025/06/26 14:11:06:830,6,0,23ms
2025/06/26 14:11:12:085,2,255,24ms
2025/06/26 14:11:12:200,2,0,24ms
2025/06/26 14:11:12:680,3,255,24ms
2025/06/26 14:11:12:739,3,0,24ms
2025/06/26 14:11:12:771,3,0,24ms
2025/06/26 14:11:12:801,2,255,23ms
2025/06/26 14:11:12:904,3,0,24ms
2025/06/26 14:11:12:934,2,0,24ms
2025/06/26 14:11:14:215,1,255,23ms
2025/06/26 14:11:14:326,1,0,24ms
2025/06/26 14:11:14:356,4,255,23ms
2025/06/26 14:11:14:465,4,0,24ms
2025/06/26 14:11:14:611,4,255,24ms
2025/06/26 14:11:14:720,4,0,24ms
2025/06/26 14:11:15:960,5,255,24ms
2025/06/26 14:11:16:122,5,0,24ms
2025/06/26 14:11:16:153,4,255,23ms
2025/06/26 14:11:16:233,4,0,24ms
2025/06/26 14:11:16:429,5,255,23ms
2025/06/26 14:11:16:591,5,0,23ms
2025/06/26 14:11:16:622,4,255,23ms
2025/06/26 14:11:16:705,4,0,24ms
2025/06/26 14:11:26:416,3,255,24ms
2025/06/26 14:11:26:484,3,0,24ms
2025/06/26 14:11:26:514,3,255,23ms
2025/06/26 14:11:26:545,2,0,24ms
2025/06/26 14:11:26:622,3,0,23ms
2025/06/26 14:11:26:654,2,0,24ms
2025/06/26 14:12:46:266,2,255,24ms
2025/06/26 14:12:46:392,2,0,24ms
2025/06/26 14:12:47:125,3,90,23ms
2025/06/26 14:12:47:156,2,255,24ms
2025/06/26 14:12:47:226,3,0,23ms
2025/06/26 14:12:47:258,2,0,25ms
2025/06/26 14:12:47:794,6,255,24ms
2025/06/26 14:12:47:864,6,0,23ms
2025/06/26 14:12:48:277,6,255,23ms
2025/06/26 14:12:48:349,6,0,24ms
2025/06/26 14:12:53:496,2,255,24ms
2025/06/26 14:12:53:614,2,0,24ms
2025/06/26 14:12:54:092,3,255,23ms
2025/06/26 14:12:54:151,3,0,24ms
2025/06/26 14:12:54:181,3,0,23ms
2025/06/26 14:12:54:213,2,255,24ms
2025/06/26 14:12:54:312,3,0,24ms
2025/06/26 14:12:54:342,2,0,23ms
2025/06/26 14:12:56:140,1,255,23ms
2025/06/26 14:12:56:250,1,0,23ms
2025/06/26 14:12:56:281,4,255,23ms
2025/06/26 14:12:56:387,4,0,23ms
2025/06/26 14:12:56:531,4,255,24ms
2025/06/26 14:12:56:638,4,0,23ms
2025/06/26 14:12:57:906,5,255,24ms
2025/06/26 14:12:58:070,5,0,24ms
2025/06/26 14:12:58:100,4,255,23ms
2025/06/26 14:12:58:185,4,0,24ms
2025/06/26 14:12:58:482,5,255,23ms
2025/06/26 14:12:58:646,5,0,23ms
2025/06/26 14:12:58:677,4,255,23ms
2025/06/26 14:12:58:760,4,0,24ms
2025/06/26 14:13:08:273,3,255,23ms
2025/06/26 14:13:08:343,3,0,25ms
2025/06/26 14:13:08:372,3,255,23ms
2025/06/26 14:13:08:404,2,0,24ms
2025/06/26 14:13:08:484,3,0,24ms
2025/06/26 14:13:08:514,2,0,23ms
2025/06/26 14:13:09:855,2,255,24ms
2025/06/26 14:13:09:947,2,0,24ms
2025/06/26 14:16:52:670,2,255,24ms
2025/06/26 14:16:52:797,2,0,24ms
2025/06/26 14:16:53:480,3,90,24ms
2025/06/26 14:16:53:511,2,255,24ms
2025/06/26 14:16:53:581,3,0,24ms
2025/06/26 14:16:53:612,2,0,24ms
2025/06/26 14:16:54:195,6,255,24ms
2025/06/26 14:16:54:264,6,0,24ms
2025/06/26 14:16:54:626,6,255,23ms
2025/06/26 14:16:54:693,6,0,23ms
2025/06/26 14:16:59:894,2,255,24ms
2025/06/26 14:17:00:007,2,0,23ms
2025/06/26 14:17:00:503,3,255,24ms
2025/06/26 14:17:00:562,3,0,24ms
2025/06/26 14:17:00:592,3,0,23ms
2025/06/26 14:17:00:623,2,255,23ms
2025/06/26 14:17:00:726,3,0,23ms
2025/06/26 14:17:00:757,2,0,23ms
2025/06/26 14:17:02:099,1,255,23ms
2025/06/26 14:17:02:208,1,0,24ms
2025/06/26 14:17:02:239,4,255,23ms
2025/06/26 14:17:02:345,4,0,24ms
2025/06/26 14:17:02:489,4,255,23ms
2025/06/26 14:17:02:595,4,0,24ms
2025/06/26 14:17:03:872,5,255,23ms
2025/06/26 14:17:04:032,5,0,23ms
2025/06/26 14:17:04:063,4,255,24ms
2025/06/26 14:17:04:148,4,0,24ms
2025/06/26 14:17:04:454,5,255,24ms
2025/06/26 14:17:04:613,5,0,24ms
2025/06/26 14:17:04:644,4,255,23ms
2025/06/26 14:17:04:728,4,0,24ms
2025/06/26 14:17:14:767,3,255,23ms
2025/06/26 14:17:14:836,3,0,25ms
2025/06/26 14:17:14:866,3,255,23ms
2025/06/26 14:17:14:896,2,0,23ms
2025/06/26 14:17:14:975,3,0,23ms
2025/06/26 14:17:15:006,2,0,23ms
2025/06/26 14:17:24:654,2,255,23ms
2025/06/26 14:17:24:782,2,0,23ms
2025/06/26 14:17:25:505,3,90,23ms
2025/06/26 14:17:25:536,2,255,23ms
2025/06/26 14:17:25:607,3,0,24ms
2025/06/26 14:17:25:637,2,0,24ms
2025/06/26 14:17:26:219,6,255,23ms
2025/06/26 14:17:26:291,6,0,23ms
2025/06/26 14:17:26:663,6,255,23ms
2025/06/26 14:17:26:730,6,0,24ms
2025/06/26 14:17:31:856,2,255,23ms
2025/06/26 14:17:31:970,2,0,23ms
2025/06/26 14:17:32:454,3,255,24ms
2025/06/26 14:17:32:513,3,0,23ms
2025/06/26 14:17:32:544,3,0,24ms
2025/06/26 14:17:32:575,2,255,23ms
2025/06/26 14:17:32:678,3,0,25ms
2025/06/26 14:17:32:708,2,0,24ms
2025/06/26 14:17:34:210,1,255,24ms
2025/06/26 14:17:34:319,1,0,23ms
2025/06/26 14:17:34:350,4,255,23ms
2025/06/26 14:17:34:459,4,0,23ms
2025/06/26 14:17:34:607,4,255,24ms
2025/06/26 14:17:34:711,4,0,23ms
2025/06/26 14:17:35:990,5,255,23ms
2025/06/26 14:17:36:150,5,0,23ms
2025/06/26 14:17:36:181,4,255,23ms
2025/06/26 14:17:36:264,4,0,23ms
2025/06/26 14:17:36:568,5,255,23ms
2025/06/26 14:17:36:728,5,0,23ms
2025/06/26 14:17:36:759,4,255,23ms
2025/06/26 14:17:36:842,4,0,24ms
2025/06/26 14:17:46:701,3,255,23ms
2025/06/26 14:17:46:767,3,0,24ms
2025/06/26 14:17:46:798,3,255,23ms
2025/06/26 14:17:46:829,2,0,23ms
2025/06/26 14:17:46:911,3,0,24ms
2025/06/26 14:17:46:942,2,0,24ms
2025/06/26 14:17:48:259,2,255,23ms
2025/06/26 14:17:48:353,2,0,24ms
2025/06/26 14:17:49:552,2,255,24ms
2025/06/26 14:17:49:682,2,0,25ms
2025/06/26 14:17:50:391,3,90,23ms
2025/06/26 14:17:50:422,2,255,24ms
2025/06/26 14:17:50:494,3,0,25ms
2025/06/26 14:17:50:523,2,0,24ms
2025/06/26 14:17:51:107,6,255,23ms
2025/06/26 14:17:51:174,6,0,23ms
2025/06/26 14:17:51:591,6,255,24ms
2025/06/26 14:17:51:663,6,0,24ms
2025/06/26 14:18:01:192,2,255,23ms
2025/06/26 14:18:01:310,2,0,24ms
2025/06/26 14:18:01:791,3,255,23ms
2025/06/26 14:18:01:849,3,0,23ms
2025/06/26 14:18:01:880,3,0,23ms
2025/06/26 14:18:01:911,2,255,23ms
2025/06/26 14:18:02:009,3,0,23ms
2025/06/26 14:18:02:040,2,0,23ms
2025/06/26 14:18:03:814,1,255,24ms
2025/06/26 14:18:03:926,1,0,24ms
2025/06/26 14:18:03:956,4,255,23ms
2025/06/26 14:18:04:065,4,0,24ms
2025/06/26 14:18:04:211,4,255,23ms
2025/06/26 14:18:04:319,4,0,24ms
2025/06/26 14:18:05:580,5,255,24ms
2025/06/26 14:18:05:741,5,0,23ms
2025/06/26 14:18:05:772,4,255,23ms
2025/06/26 14:18:05:857,4,0,23ms
2025/06/26 14:18:06:156,5,255,23ms
2025/06/26 14:18:06:318,5,0,24ms
2025/06/26 14:18:06:349,4,255,24ms
2025/06/26 14:18:06:434,4,0,25ms
2025/06/26 14:18:16:220,3,255,23ms
2025/06/26 14:18:16:287,3,0,24ms
2025/06/26 14:18:16:317,3,255,24ms
2025/06/26 14:18:16:349,2,0,24ms
2025/06/26 14:18:16:429,3,0,24ms
2025/06/26 14:18:16:459,2,0,24ms
2025/06/26 14:18:18:756,2,255,23ms
2025/06/26 14:18:18:884,2,0,23ms
2025/06/26 14:18:19:545,3,90,23ms
2025/06/26 14:18:19:576,2,255,24ms
2025/06/26 14:18:19:647,3,0,24ms
2025/06/26 14:18:19:677,2,0,24ms
2025/06/26 14:18:20:262,6,255,24ms
2025/06/26 14:18:20:330,6,0,24ms
2025/06/26 14:18:20:693,6,255,23ms
2025/06/26 14:18:20:761,6,0,23ms
2025/06/26 14:18:30:193,2,255,24ms
2025/06/26 14:18:30:310,2,0,25ms
2025/06/26 14:18:30:793,3,255,24ms
2025/06/26 14:18:30:851,3,0,24ms
2025/06/26 14:18:30:883,3,0,24ms
2025/06/26 14:18:30:913,2,255,24ms
2025/06/26 14:18:31:016,3,0,23ms
2025/06/26 14:18:31:047,2,0,24ms
2025/06/26 14:18:32:371,1,255,24ms
2025/06/26 14:18:32:480,1,0,24ms
2025/06/26 14:18:32:511,4,255,24ms
2025/06/26 14:18:32:620,4,0,24ms
2025/06/26 14:18:32:768,4,255,24ms
2025/06/26 14:18:32:873,4,0,23ms
2025/06/26 14:18:34:113,5,255,24ms
2025/06/26 14:18:34:277,5,0,24ms
2025/06/26 14:18:34:307,4,255,23ms
2025/06/26 14:18:34:391,4,0,24ms
2025/06/26 14:18:34:702,5,255,24ms
2025/06/26 14:18:34:863,5,0,24ms
2025/06/26 14:18:34:894,4,255,23ms
2025/06/26 14:18:34:978,4,0,24ms
2025/06/26 14:18:44:628,3,255,23ms
2025/06/26 14:18:44:698,3,0,24ms
2025/06/26 14:18:44:729,3,255,24ms
2025/06/26 14:18:44:759,2,0,24ms
2025/06/26 14:18:44:839,3,0,25ms
2025/06/26 14:18:44:869,2,0,24ms
2025/06/26 14:18:46:208,2,255,23ms
2025/06/26 14:18:46:303,2,0,24ms
2025/06/26 14:18:47:501,2,255,24ms
2025/06/26 14:18:47:630,2,0,23ms
2025/06/26 14:18:48:359,3,90,23ms
2025/06/26 14:18:48:391,2,255,24ms
2025/06/26 14:18:48:456,3,0,23ms
2025/06/26 14:18:48:487,2,0,23ms
2025/06/26 14:18:49:072,6,255,24ms
2025/06/26 14:18:49:145,6,0,24ms
2025/06/26 14:18:49:607,6,255,23ms
2025/06/26 14:18:49:679,6,0,24ms
2025/06/26 14:18:59:011,2,255,23ms
2025/06/26 14:18:59:124,2,0,24ms
2025/06/26 14:18:59:608,3,255,24ms
2025/06/26 14:18:59:666,3,0,24ms
2025/06/26 14:18:59:698,3,0,24ms
2025/06/26 14:18:59:728,2,255,24ms
2025/06/26 14:18:59:827,3,0,24ms
2025/06/26 14:18:59:858,2,0,24ms
2025/06/26 14:19:01:146,1,255,24ms
2025/06/26 14:19:01:256,1,0,23ms
2025/06/26 14:19:01:287,4,255,23ms
2025/06/26 14:19:01:395,4,0,23ms
2025/06/26 14:19:01:543,4,255,23ms
2025/06/26 14:19:01:648,4,0,23ms
2025/06/26 14:19:02:929,5,255,24ms
2025/06/26 14:19:03:088,5,0,23ms
2025/06/26 14:19:03:119,4,255,23ms
2025/06/26 14:19:03:202,4,0,23ms
2025/06/26 14:19:03:487,5,255,23ms
2025/06/26 14:19:03:648,5,0,24ms
2025/06/26 14:19:03:679,4,255,23ms
2025/06/26 14:19:03:764,4,0,24ms
2025/06/26 14:19:13:432,3,255,23ms
2025/06/26 14:19:13:500,3,0,24ms
2025/06/26 14:19:13:529,3,255,22ms
2025/06/26 14:19:13:561,2,0,24ms
2025/06/26 14:19:13:641,3,0,23ms
2025/06/26 14:19:13:672,2,0,24ms
2025/06/26 14:20:52:687,2,255,24ms
2025/06/26 14:20:52:815,2,0,24ms
2025/06/26 14:20:53:517,3,90,23ms
2025/06/26 14:20:53:549,2,255,24ms
2025/06/26 14:20:53:619,3,0,23ms
2025/06/26 14:20:53:650,2,0,23ms
2025/06/26 14:20:54:217,6,255,24ms
2025/06/26 14:20:54:284,6,0,23ms
2025/06/26 14:20:54:720,6,255,23ms
2025/06/26 14:20:54:793,6,0,24ms
2025/06/26 14:20:59:978,2,255,23ms
2025/06/26 14:21:00:091,2,0,23ms
2025/06/26 14:21:00:573,3,255,24ms
2025/06/26 14:21:00:632,3,0,23ms
2025/06/26 14:21:00:662,3,0,23ms
2025/06/26 14:21:00:693,2,255,23ms
2025/06/26 14:21:00:797,3,0,23ms
2025/06/26 14:21:00:828,2,0,23ms
2025/06/26 14:21:02:108,1,255,23ms
2025/06/26 14:21:02:218,1,0,24ms
2025/06/26 14:21:02:248,4,255,23ms
2025/06/26 14:21:02:356,4,0,24ms
2025/06/26 14:21:02:500,4,255,23ms
2025/06/26 14:21:02:605,4,0,23ms
2025/06/26 14:21:03:876,5,255,24ms
2025/06/26 14:21:04:036,5,0,24ms
2025/06/26 14:21:04:066,4,255,24ms
2025/06/26 14:21:04:151,4,0,23ms
2025/06/26 14:21:04:414,5,255,25ms
2025/06/26 14:21:04:573,5,0,23ms
2025/06/26 14:21:04:604,4,255,23ms
2025/06/26 14:21:04:689,4,0,24ms
2025/06/26 14:21:14:271,3,255,24ms
2025/06/26 14:21:14:336,3,0,23ms
2025/06/26 14:21:14:367,3,255,24ms
2025/06/26 14:21:14:398,2,0,24ms
2025/06/26 14:21:14:478,3,0,23ms
2025/06/26 14:21:14:509,2,0,24ms
2025/06/26 14:21:16:007,2,255,23ms
2025/06/26 14:21:16:100,2,0,23ms
2025/06/26 14:21:17:304,2,255,24ms
2025/06/26 14:21:17:428,2,0,23ms
2025/06/26 14:21:18:155,3,90,23ms
2025/06/26 14:21:18:186,2,255,23ms
2025/06/26 14:21:18:258,3,0,24ms
2025/06/26 14:21:18:288,2,0,23ms
2025/06/26 14:21:18:858,6,255,23ms
2025/06/26 14:21:18:927,6,0,25ms
2025/06/26 14:21:19:326,6,255,24ms
2025/06/26 14:21:19:393,6,0,24ms
2025/06/26 14:21:28:855,2,255,23ms
2025/06/26 14:21:28:969,2,0,24ms
2025/06/26 14:21:29:459,3,255,24ms
2025/06/26 14:21:29:518,3,0,23ms
2025/06/26 14:21:29:548,3,0,23ms
2025/06/26 14:21:29:579,2,255,23ms
2025/06/26 14:21:29:683,3,0,23ms
2025/06/26 14:21:29:714,2,0,23ms
2025/06/26 14:21:31:005,1,255,24ms
2025/06/26 14:21:31:112,1,0,24ms
2025/06/26 14:21:31:143,4,255,23ms
2025/06/26 14:21:31:252,4,0,24ms
2025/06/26 14:21:31:395,4,255,23ms
2025/06/26 14:21:31:500,4,0,23ms
2025/06/26 14:21:32:780,5,255,23ms
2025/06/26 14:21:32:946,5,0,25ms
2025/06/26 14:21:32:976,4,255,23ms
2025/06/26 14:21:33:059,4,0,24ms
2025/06/26 14:21:33:317,5,255,24ms
2025/06/26 14:21:33:479,5,0,24ms
2025/06/26 14:21:33:510,4,255,23ms
2025/06/26 14:21:33:595,4,0,24ms
2025/06/26 14:21:43:153,3,255,23ms
2025/06/26 14:21:43:222,3,0,24ms
2025/06/26 14:21:43:252,3,255,23ms
2025/06/26 14:21:43:283,2,0,23ms
2025/06/26 14:21:43:363,3,0,24ms
2025/06/26 14:21:43:393,2,0,24ms
2025/06/26 14:25:02:971,2,255,24ms
2025/06/26 14:25:03:097,2,0,24ms
2025/06/26 14:25:03:811,3,90,24ms
2025/06/26 14:25:03:841,2,255,24ms
2025/06/26 14:25:03:911,3,0,23ms
2025/06/26 14:25:03:942,2,0,24ms
2025/06/26 14:25:04:510,6,255,24ms
2025/06/26 14:25:04:578,6,0,25ms
2025/06/26 14:25:05:004,6,255,24ms
2025/06/26 14:25:05:072,6,0,23ms
2025/06/26 14:25:10:235,2,255,23ms
2025/06/26 14:25:10:354,2,0,24ms
2025/06/26 14:25:10:836,3,255,23ms
2025/06/26 14:25:10:896,3,0,23ms
2025/06/26 14:25:10:927,3,0,23ms
2025/06/26 14:25:10:958,2,255,24ms
2025/06/26 14:25:11:059,3,0,24ms
2025/06/26 14:25:11:090,2,0,23ms
2025/06/26 14:25:12:495,1,255,24ms
2025/06/26 14:25:12:605,1,0,24ms
2025/06/26 14:25:12:635,4,255,23ms
2025/06/26 14:25:12:745,4,0,24ms
2025/06/26 14:25:12:891,4,255,24ms
2025/06/26 14:25:12:995,4,0,23ms
2025/06/26 14:25:14:265,5,255,25ms
2025/06/26 14:25:14:427,5,0,24ms
2025/06/26 14:25:14:458,4,255,23ms
2025/06/26 14:25:14:542,4,0,24ms
2025/06/26 14:25:14:871,5,255,24ms
2025/06/26 14:25:15:030,5,0,24ms
2025/06/26 14:25:15:061,4,255,24ms
2025/06/26 14:25:15:144,4,0,24ms
2025/06/26 14:25:25:265,3,255,24ms
2025/06/26 14:25:25:335,3,0,24ms
2025/06/26 14:25:25:364,3,255,23ms
2025/06/26 14:25:25:395,2,0,24ms
2025/06/26 14:25:25:476,3,0,24ms
2025/06/26 14:25:25:507,2,0,25ms
2025/06/26 14:25:27:323,2,255,24ms
2025/06/26 14:25:27:417,2,0,24ms
2025/06/26 14:26:45:303,2,255,23ms
2025/06/26 14:26:45:428,2,0,24ms
2025/06/26 14:26:46:129,3,90,24ms
2025/06/26 14:26:46:159,2,255,24ms
2025/06/26 14:26:46:229,3,0,23ms
2025/06/26 14:26:46:261,2,0,24ms
2025/06/26 14:26:46:854,6,255,24ms
2025/06/26 14:26:46:921,6,0,23ms
2025/06/26 14:26:47:304,6,255,24ms
2025/06/26 14:26:47:372,6,0,24ms
2025/06/26 14:26:52:475,2,255,24ms
2025/06/26 14:26:52:589,2,0,24ms
2025/06/26 14:26:53:071,3,255,23ms
2025/06/26 14:26:53:130,3,0,24ms
2025/06/26 14:26:53:160,3,0,24ms
2025/06/26 14:26:53:192,2,255,24ms
2025/06/26 14:26:53:294,3,0,24ms
2025/06/26 14:26:53:325,2,0,24ms
2025/06/26 14:26:54:934,1,255,23ms
2025/06/26 14:26:55:045,1,0,24ms
2025/06/26 14:26:55:075,4,255,24ms
2025/06/26 14:26:55:185,4,0,24ms
2025/06/26 14:26:55:331,4,255,24ms
2025/06/26 14:26:55:436,4,0,25ms
2025/06/26 14:26:56:740,5,255,24ms
2025/06/26 14:26:56:904,5,0,24ms
2025/06/26 14:26:56:934,4,255,23ms
2025/06/26 14:26:57:019,4,0,24ms
2025/06/26 14:26:57:316,5,255,23ms
2025/06/26 14:26:57:477,5,0,25ms
2025/06/26 14:26:57:507,4,255,23ms
2025/06/26 14:26:57:589,4,0,24ms
2025/06/26 14:27:07:462,3,255,24ms
2025/06/26 14:27:07:530,3,0,24ms
2025/06/26 14:27:07:560,3,255,23ms
2025/06/26 14:27:07:591,2,0,24ms
2025/06/26 14:27:07:669,3,0,24ms
2025/06/26 14:27:07:699,2,0,24ms
2025/06/26 14:29:42:834,2,255,24ms
2025/06/26 14:29:42:965,2,0,24ms
2025/06/26 14:29:43:700,3,90,23ms
2025/06/26 14:29:43:731,2,255,24ms
2025/06/26 14:29:43:802,3,0,24ms
2025/06/26 14:29:43:832,2,0,24ms
2025/06/26 14:29:44:409,6,255,23ms
2025/06/26 14:29:44:482,6,0,24ms
2025/06/26 14:29:44:905,6,255,22ms
2025/06/26 14:29:44:974,6,0,23ms
2025/06/26 14:29:50:131,2,255,23ms
2025/06/26 14:29:50:248,2,0,24ms
2025/06/26 14:29:50:727,3,255,23ms
2025/06/26 14:29:50:785,3,0,24ms
2025/06/26 14:29:50:817,3,0,24ms
2025/06/26 14:29:50:848,2,255,25ms
2025/06/26 14:29:50:950,3,0,24ms
2025/06/26 14:29:50:980,2,0,23ms
2025/06/26 14:29:52:264,1,255,23ms
2025/06/26 14:29:52:373,1,0,23ms
2025/06/26 14:29:52:403,4,255,23ms
2025/06/26 14:29:52:511,4,0,23ms
2025/06/26 14:29:52:668,4,255,24ms
2025/06/26 14:29:52:780,4,0,24ms
2025/06/26 14:29:54:054,5,255,23ms
2025/06/26 14:29:54:218,5,0,24ms
2025/06/26 14:29:54:248,4,255,23ms
2025/06/26 14:29:54:332,4,0,24ms
2025/06/26 14:29:54:559,5,255,23ms
2025/06/26 14:29:54:720,5,0,23ms
2025/06/26 14:29:54:751,4,255,23ms
2025/06/26 14:29:54:837,4,0,24ms
2025/06/26 14:30:04:675,3,255,23ms
