时间,通道,亮度,设置时间
2025/06/27 18:14:00:808,6,0,23ms
2025/06/27 18:14:01:258,6,255,24ms
2025/06/27 18:14:01:326,6,0,24ms
2025/06/27 18:14:06:552,2,255,23ms
2025/06/27 18:14:06:731,2,0,24ms
2025/06/27 18:14:07:215,3,255,24ms
2025/06/27 18:14:07:307,3,0,24ms
2025/06/27 18:14:07:337,3,255,24ms
2025/06/27 18:14:07:368,2,60,24ms
2025/06/27 18:14:07:445,3,0,23ms
2025/06/27 18:14:07:476,2,0,23ms
2025/06/27 18:14:09:229,1,255,23ms
2025/06/27 18:14:09:340,1,0,23ms
2025/06/27 18:14:09:371,4,255,23ms
2025/06/27 18:14:09:478,4,0,24ms
2025/06/27 18:14:09:625,4,255,23ms
2025/06/27 18:14:09:733,4,0,24ms
2025/06/27 18:14:11:014,5,255,24ms
2025/06/27 18:14:11:179,5,0,23ms
2025/06/27 18:14:11:210,4,255,23ms
2025/06/27 18:14:11:294,4,0,23ms
2025/06/27 18:14:11:533,5,255,23ms
2025/06/27 18:14:11:695,5,0,23ms
2025/06/27 18:14:11:726,4,255,23ms
2025/06/27 18:14:11:808,4,0,23ms
2025/06/27 18:14:21:243,3,255,24ms
2025/06/27 18:14:21:314,3,0,23ms
2025/06/27 18:14:21:345,3,255,23ms
2025/06/27 18:14:21:376,2,60,24ms
2025/06/27 18:14:21:451,3,0,23ms
2025/06/27 18:14:21:483,2,0,25ms
2025/06/27 18:14:22:819,2,255,25ms
2025/06/27 18:14:22:916,2,0,23ms
2025/06/27 18:15:01:729,2,255,24ms
2025/06/27 18:15:01:852,2,0,22ms
2025/06/27 18:15:02:612,3,90,24ms
2025/06/27 18:15:02:642,2,255,23ms
2025/06/27 18:15:02:711,3,0,23ms
2025/06/27 18:15:02:743,2,0,23ms
2025/06/27 18:15:03:308,6,255,23ms
2025/06/27 18:15:03:376,6,0,24ms
2025/06/27 18:15:03:766,6,255,24ms
2025/06/27 18:15:03:838,6,0,25ms
2025/06/27 18:15:08:997,2,255,23ms
2025/06/27 18:15:09:172,2,0,23ms
2025/06/27 18:15:09:653,3,255,23ms
2025/06/27 18:15:09:740,3,0,24ms
2025/06/27 18:15:09:772,3,255,24ms
2025/06/27 18:15:09:802,2,60,24ms
2025/06/27 18:15:09:878,3,0,23ms
2025/06/27 18:15:09:910,2,0,24ms
2025/06/27 18:15:11:254,1,255,24ms
2025/06/27 18:15:11:362,1,0,23ms
2025/06/27 18:15:11:393,4,255,23ms
2025/06/27 18:15:11:500,4,0,24ms
2025/06/27 18:15:11:647,4,255,24ms
2025/06/27 18:15:11:751,4,0,23ms
2025/06/27 18:15:13:061,5,255,24ms
2025/06/27 18:15:13:227,5,0,24ms
2025/06/27 18:15:13:257,4,255,23ms
2025/06/27 18:15:13:343,4,0,24ms
2025/06/27 18:15:13:558,5,255,23ms
2025/06/27 18:15:13:719,5,0,23ms
2025/06/27 18:15:13:750,4,255,23ms
2025/06/27 18:15:13:834,4,0,23ms
2025/06/27 18:15:23:776,3,255,22ms
2025/06/27 18:15:23:848,3,0,23ms
2025/06/27 18:15:23:879,3,255,24ms
2025/06/27 18:15:23:911,2,60,25ms
2025/06/27 18:15:23:984,3,0,23ms
2025/06/27 18:15:24:016,2,0,25ms
2025/06/27 18:15:52:693,2,255,24ms
2025/06/27 18:15:52:819,2,0,24ms
2025/06/27 18:15:53:514,3,90,24ms
2025/06/27 18:15:53:544,2,255,24ms
2025/06/27 18:15:53:617,3,0,23ms
2025/06/27 18:15:53:648,2,0,24ms
2025/06/27 18:15:54:190,6,255,24ms
2025/06/27 18:15:54:258,6,0,23ms
2025/06/27 18:15:54:634,6,255,24ms
2025/06/27 18:15:54:707,6,0,24ms
2025/06/27 18:15:59:853,2,255,23ms
2025/06/27 18:16:00:030,2,0,23ms
2025/06/27 18:16:00:510,3,255,23ms
2025/06/27 18:16:00:601,3,0,24ms
2025/06/27 18:16:00:631,3,255,23ms
2025/06/27 18:16:00:663,2,60,25ms
2025/06/27 18:16:00:737,3,0,24ms
2025/06/27 18:16:00:768,2,0,25ms
2025/06/27 18:16:02:149,1,255,23ms
2025/06/27 18:16:02:261,1,0,23ms
2025/06/27 18:16:02:292,4,255,23ms
2025/06/27 18:16:02:398,4,0,24ms
2025/06/27 18:16:02:546,4,255,23ms
2025/06/27 18:16:02:657,4,0,24ms
2025/06/27 18:16:03:952,5,255,24ms
2025/06/27 18:16:04:112,5,0,23ms
2025/06/27 18:16:04:144,4,255,24ms
2025/06/27 18:16:04:225,4,0,23ms
2025/06/27 18:16:04:502,5,255,24ms
2025/06/27 18:16:04:665,5,0,24ms
2025/06/27 18:16:04:695,4,255,23ms
2025/06/27 18:16:04:779,4,0,23ms
2025/06/27 18:16:14:773,3,255,24ms
2025/06/27 18:16:14:843,3,0,24ms
2025/06/27 18:16:14:872,3,255,22ms
2025/06/27 18:16:14:904,2,60,24ms
2025/06/27 18:16:14:982,3,0,24ms
2025/06/27 18:16:15:012,2,0,23ms
2025/06/27 18:16:16:502,2,255,24ms
2025/06/27 18:16:16:599,2,0,23ms
2025/06/27 18:19:59:061,2,255,23ms
2025/06/27 18:19:59:185,2,0,23ms
2025/06/27 18:19:59:872,3,90,23ms
2025/06/27 18:19:59:902,2,255,23ms
2025/06/27 18:19:59:972,3,0,23ms
2025/06/27 18:20:00:002,2,0,23ms
2025/06/27 18:20:00:567,6,255,23ms
2025/06/27 18:20:00:634,6,0,24ms
2025/06/27 18:20:01:004,6,255,23ms
2025/06/27 18:20:01:071,6,0,23ms
2025/06/27 18:20:06:222,2,255,23ms
2025/06/27 18:20:06:394,2,0,23ms
2025/06/27 18:20:06:875,3,255,23ms
2025/06/27 18:20:06:962,3,0,23ms
2025/06/27 18:20:06:993,3,255,24ms
2025/06/27 18:20:07:024,2,60,23ms
2025/06/27 18:20:07:101,3,0,23ms
2025/06/27 18:20:07:132,2,0,24ms
2025/06/27 18:20:08:544,1,255,23ms
2025/06/27 18:20:08:655,1,0,23ms
2025/06/27 18:20:08:686,4,255,23ms
2025/06/27 18:20:08:792,4,0,24ms
2025/06/27 18:20:08:938,4,255,24ms
2025/06/27 18:20:09:042,4,0,23ms
2025/06/27 18:20:10:345,5,255,24ms
2025/06/27 18:20:10:505,5,0,23ms
2025/06/27 18:20:10:536,4,255,23ms
2025/06/27 18:20:10:622,4,0,24ms
2025/06/27 18:20:10:858,5,255,24ms
2025/06/27 18:20:11:019,5,0,23ms
2025/06/27 18:20:11:050,4,255,23ms
2025/06/27 18:20:11:134,4,0,23ms
2025/06/27 18:20:21:007,3,255,24ms
2025/06/27 18:20:21:078,3,0,23ms
2025/06/27 18:20:21:109,3,255,23ms
2025/06/27 18:20:21:141,2,60,24ms
2025/06/27 18:20:21:216,3,0,24ms
2025/06/27 18:20:21:246,2,0,24ms
2025/06/27 18:20:58:604,2,255,23ms
2025/06/27 18:20:58:732,2,0,24ms
2025/06/27 18:20:59:445,3,90,24ms
2025/06/27 18:20:59:477,2,255,24ms
2025/06/27 18:20:59:548,3,0,23ms
2025/06/27 18:20:59:579,2,0,23ms
2025/06/27 18:21:00:118,6,255,25ms
2025/06/27 18:21:00:192,6,0,23ms
2025/06/27 18:21:00:546,6,255,24ms
2025/06/27 18:21:00:614,6,0,23ms
2025/06/27 18:21:05:761,2,255,24ms
2025/06/27 18:21:05:935,2,0,23ms
2025/06/27 18:21:06:420,3,255,23ms
2025/06/27 18:21:06:506,3,0,23ms
2025/06/27 18:21:06:537,3,255,23ms
2025/06/27 18:21:06:568,2,60,24ms
2025/06/27 18:21:06:643,3,0,23ms
2025/06/27 18:21:06:674,2,0,23ms
2025/06/27 18:21:07:957,1,255,23ms
2025/06/27 18:21:08:067,1,0,23ms
2025/06/27 18:21:08:100,4,255,25ms
2025/06/27 18:21:08:217,4,0,23ms
2025/06/27 18:21:08:363,4,255,24ms
2025/06/27 18:21:08:467,4,0,23ms
2025/06/27 18:21:09:741,5,255,24ms
2025/06/27 18:21:09:900,5,0,23ms
2025/06/27 18:21:09:930,4,255,23ms
2025/06/27 18:21:10:014,4,0,23ms
2025/06/27 18:21:10:293,5,255,26ms
2025/06/27 18:21:10:453,5,0,24ms
2025/06/27 18:21:10:484,4,255,23ms
2025/06/27 18:21:10:568,4,0,24ms
2025/06/27 18:21:20:491,3,255,24ms
2025/06/27 18:21:20:562,3,0,23ms
2025/06/27 18:21:20:592,3,255,23ms
2025/06/27 18:21:20:624,2,60,24ms
2025/06/27 18:21:20:700,3,0,23ms
2025/06/27 18:21:20:731,2,0,24ms
2025/06/27 18:21:22:058,2,255,23ms
2025/06/27 18:21:22:154,2,0,24ms
2025/06/27 18:21:48:426,2,255,24ms
2025/06/27 18:21:48:550,2,0,24ms
2025/06/27 18:21:49:243,3,90,24ms
2025/06/27 18:21:49:273,2,255,24ms
2025/06/27 18:21:49:343,3,0,24ms
2025/06/27 18:21:49:373,2,0,23ms
2025/06/27 18:21:49:943,6,255,24ms
2025/06/27 18:21:50:010,6,0,23ms
2025/06/27 18:21:50:407,6,255,24ms
2025/06/27 18:21:50:475,6,0,23ms
2025/06/27 18:21:56:306,2,255,24ms
2025/06/27 18:21:56:477,2,0,23ms
2025/06/27 18:21:56:962,3,255,24ms
2025/06/27 18:21:57:054,3,0,24ms
2025/06/27 18:21:57:084,3,255,24ms
2025/06/27 18:21:57:114,2,60,23ms
2025/06/27 18:21:57:192,3,0,23ms
2025/06/27 18:21:57:223,2,0,24ms
2025/06/27 18:21:58:621,1,255,24ms
2025/06/27 18:21:58:731,1,0,23ms
2025/06/27 18:21:58:762,4,255,23ms
2025/06/27 18:21:58:870,4,0,24ms
2025/06/27 18:21:59:018,4,255,23ms
2025/06/27 18:21:59:128,4,0,24ms
2025/06/27 18:22:00:404,5,255,23ms
2025/06/27 18:22:00:570,5,0,24ms
2025/06/27 18:22:00:600,4,255,24ms
2025/06/27 18:22:00:681,4,0,23ms
2025/06/27 18:22:00:973,5,255,24ms
2025/06/27 18:22:01:133,5,0,24ms
2025/06/27 18:22:01:164,4,255,23ms
2025/06/27 18:22:01:250,4,0,25ms
2025/06/27 18:22:11:120,3,255,24ms
2025/06/27 18:22:11:191,3,0,25ms
2025/06/27 18:22:11:221,3,255,23ms
2025/06/27 18:22:11:253,2,60,24ms
2025/06/27 18:22:11:329,3,0,23ms
2025/06/27 18:22:11:360,2,0,23ms
2025/06/27 18:22:52:172,2,255,23ms
2025/06/27 18:22:52:298,2,0,23ms
2025/06/27 18:22:53:047,3,90,23ms
2025/06/27 18:22:53:078,2,255,24ms
2025/06/27 18:22:53:153,3,0,24ms
2025/06/27 18:22:53:183,2,0,23ms
2025/06/27 18:22:53:761,6,255,23ms
2025/06/27 18:22:53:833,6,0,23ms
2025/06/27 18:22:54:209,6,255,24ms
2025/06/27 18:22:54:281,6,0,23ms
2025/06/27 18:22:59:417,2,255,24ms
2025/06/27 18:22:59:592,2,0,24ms
2025/06/27 18:23:00:077,3,255,23ms
2025/06/27 18:23:00:163,3,0,23ms
2025/06/27 18:23:00:194,3,255,23ms
2025/06/27 18:23:00:226,2,60,24ms
2025/06/27 18:23:00:303,3,0,23ms
2025/06/27 18:23:00:335,2,0,25ms
2025/06/27 18:23:01:742,1,255,23ms
2025/06/27 18:23:01:853,1,0,24ms
2025/06/27 18:23:01:884,4,255,23ms
2025/06/27 18:23:01:990,4,0,24ms
2025/06/27 18:23:02:138,4,255,23ms
2025/06/27 18:23:02:242,4,0,23ms
2025/06/27 18:23:03:502,5,255,24ms
2025/06/27 18:23:03:661,5,0,24ms
2025/06/27 18:23:03:692,4,255,23ms
2025/06/27 18:23:03:777,4,0,24ms
2025/06/27 18:23:04:116,5,255,23ms
2025/06/27 18:23:04:275,5,0,24ms
2025/06/27 18:23:04:305,4,255,23ms
2025/06/27 18:23:04:390,4,0,24ms
2025/06/27 18:23:13:878,3,255,23ms
2025/06/27 18:23:13:949,3,0,24ms
2025/06/27 18:23:13:981,3,255,24ms
2025/06/27 18:23:14:011,2,60,23ms
2025/06/27 18:23:14:088,3,0,23ms
2025/06/27 18:23:14:119,2,0,23ms
2025/06/27 18:23:15:570,2,255,24ms
2025/06/27 18:23:15:667,2,0,24ms
2025/06/27 18:23:59:457,2,255,23ms
2025/06/27 18:23:59:580,2,0,23ms
2025/06/27 18:24:00:293,3,90,23ms
2025/06/27 18:24:00:324,2,255,23ms
2025/06/27 18:24:00:397,3,0,24ms
2025/06/27 18:24:00:427,2,0,24ms
2025/06/27 18:24:01:013,6,255,23ms
2025/06/27 18:24:01:081,6,0,23ms
2025/06/27 18:24:01:487,6,255,23ms
2025/06/27 18:24:01:559,6,0,23ms
2025/06/27 18:24:06:708,2,255,23ms
2025/06/27 18:24:06:886,2,0,23ms
2025/06/27 18:24:07:370,3,255,24ms
2025/06/27 18:24:07:460,3,0,23ms
2025/06/27 18:24:07:491,3,255,23ms
2025/06/27 18:24:07:523,2,60,24ms
2025/06/27 18:24:07:597,3,0,23ms
2025/06/27 18:24:07:629,2,0,24ms
2025/06/27 18:24:08:908,1,255,24ms
2025/06/27 18:24:09:018,1,0,23ms
2025/06/27 18:24:09:049,4,255,23ms
2025/06/27 18:24:09:155,4,0,23ms
2025/06/27 18:24:09:298,4,255,23ms
2025/06/27 18:24:09:407,4,0,24ms
2025/06/27 18:24:10:704,5,255,24ms
2025/06/27 18:24:10:866,5,0,23ms
2025/06/27 18:24:10:897,4,255,23ms
2025/06/27 18:24:10:980,4,0,23ms
2025/06/27 18:24:11:275,5,255,23ms
2025/06/27 18:24:11:436,5,0,23ms
2025/06/27 18:24:11:467,4,255,24ms
2025/06/27 18:24:11:551,4,0,23ms
2025/06/27 18:24:21:070,3,255,23ms
2025/06/27 18:24:21:140,3,0,23ms
2025/06/27 18:24:21:171,3,255,23ms
2025/06/27 18:24:21:202,2,60,23ms
2025/06/27 18:24:21:278,3,0,23ms
2025/06/27 18:24:21:310,2,0,24ms
2025/06/27 18:27:30:415,2,255,23ms
2025/06/27 18:27:30:539,2,0,23ms
2025/06/27 18:27:31:252,3,90,24ms
2025/06/27 18:27:31:282,2,255,23ms
2025/06/27 18:27:31:355,3,0,24ms
2025/06/27 18:27:31:385,2,0,23ms
2025/06/27 18:27:31:966,6,255,23ms
2025/06/27 18:27:32:033,6,0,23ms
2025/06/27 18:27:32:416,6,255,24ms
2025/06/27 18:27:32:488,6,0,24ms
2025/06/27 18:27:37:643,2,255,24ms
2025/06/27 18:27:37:817,2,0,23ms
2025/06/27 18:27:38:303,3,255,23ms
2025/06/27 18:27:38:393,3,0,23ms
2025/06/27 18:27:38:424,3,255,23ms
2025/06/27 18:27:38:455,2,60,23ms
2025/06/27 18:27:38:532,3,0,24ms
2025/06/27 18:27:38:564,2,0,24ms
2025/06/27 18:27:39:846,1,255,23ms
2025/06/27 18:27:39:957,1,0,24ms
2025/06/27 18:27:39:988,4,255,23ms
2025/06/27 18:27:40:097,4,0,25ms
2025/06/27 18:27:40:242,4,255,24ms
2025/06/27 18:27:40:346,4,0,23ms
2025/06/27 18:27:41:641,5,255,24ms
2025/06/27 18:27:41:805,5,0,24ms
2025/06/27 18:27:41:835,4,255,23ms
2025/06/27 18:27:41:919,4,0,24ms
2025/06/27 18:27:42:220,5,255,24ms
2025/06/27 18:27:42:382,5,0,24ms
2025/06/27 18:27:42:412,4,255,23ms
2025/06/27 18:27:42:497,4,0,24ms
2025/06/27 18:27:52:341,3,255,23ms
2025/06/27 18:27:52:413,3,0,24ms
2025/06/27 18:27:52:443,3,255,23ms
2025/06/27 18:27:52:473,2,60,23ms
2025/06/27 18:27:52:551,3,0,23ms
2025/06/27 18:27:52:582,2,0,24ms
2025/06/27 18:27:53:918,2,255,24ms
2025/06/27 18:27:54:014,2,0,24ms
2025/06/27 18:28:22:667,2,255,23ms
2025/06/27 18:28:22:792,2,0,23ms
2025/06/27 18:28:23:501,3,90,23ms
2025/06/27 18:28:23:532,2,255,23ms
2025/06/27 18:28:23:603,3,0,23ms
2025/06/27 18:28:23:634,2,0,23ms
2025/06/27 18:28:24:216,6,255,24ms
2025/06/27 18:28:24:288,6,0,23ms
2025/06/27 18:28:24:699,6,255,23ms
2025/06/27 18:28:24:767,6,0,23ms
2025/06/27 18:28:29:906,2,255,24ms
2025/06/27 18:28:30:086,2,0,24ms
2025/06/27 18:28:30:569,3,255,23ms
2025/06/27 18:28:30:654,3,0,24ms
2025/06/27 18:28:30:685,3,255,23ms
2025/06/27 18:28:30:716,2,60,24ms
2025/06/27 18:28:30:792,3,0,23ms
2025/06/27 18:28:30:823,2,0,23ms
2025/06/27 18:28:32:191,1,255,23ms
2025/06/27 18:28:32:302,1,0,23ms
2025/06/27 18:28:32:333,4,255,23ms
2025/06/27 18:28:32:439,4,0,25ms
2025/06/27 18:28:32:588,4,255,23ms
2025/06/27 18:28:32:692,4,0,23ms
2025/06/27 18:28:33:951,5,255,23ms
2025/06/27 18:28:34:112,5,0,23ms
2025/06/27 18:28:34:143,4,255,23ms
2025/06/27 18:28:34:228,4,0,23ms
2025/06/27 18:28:34:484,5,255,23ms
2025/06/27 18:28:34:644,5,0,23ms
2025/06/27 18:28:34:675,4,255,23ms
2025/06/27 18:28:34:761,4,0,24ms
2025/06/27 18:28:44:679,3,255,24ms
2025/06/27 18:28:44:750,3,0,24ms
2025/06/27 18:28:44:780,3,255,23ms
2025/06/27 18:28:44:811,2,60,23ms
2025/06/27 18:28:44:888,3,0,23ms
2025/06/27 18:28:44:919,2,0,24ms
2025/06/27 18:40:36:368,2,255,24ms
2025/06/27 18:40:36:491,2,0,23ms
2025/06/27 18:40:37:222,3,90,23ms
2025/06/27 18:40:37:253,2,255,23ms
2025/06/27 18:40:37:328,3,0,24ms
2025/06/27 18:40:37:358,2,0,24ms
2025/06/27 18:40:37:923,6,255,23ms
2025/06/27 18:40:37:990,6,0,24ms
2025/06/27 18:40:38:385,6,255,24ms
2025/06/27 18:40:38:453,6,0,23ms
2025/06/27 18:40:43:637,2,255,23ms
2025/06/27 18:40:43:744,2,0,24ms
2025/06/27 18:40:44:231,3,255,24ms
2025/06/27 18:40:44:298,3,0,23ms
2025/06/27 18:40:44:329,2,255,23ms
2025/06/27 18:40:44:438,2,0,23ms
2025/06/27 18:40:45:724,1,255,23ms
2025/06/27 18:40:45:833,1,0,23ms
2025/06/27 18:40:45:864,4,255,23ms
2025/06/27 18:40:45:970,4,0,24ms
2025/06/27 18:40:46:117,4,255,23ms
2025/06/27 18:40:46:220,4,0,23ms
2025/06/27 18:40:47:487,5,255,25ms
2025/06/27 18:40:47:646,5,0,23ms
2025/06/27 18:40:47:677,4,255,23ms
2025/06/27 18:40:47:760,4,0,24ms
2025/06/27 18:40:48:063,5,255,24ms
2025/06/27 18:40:48:222,5,0,23ms
2025/06/27 18:40:48:254,4,255,24ms
2025/06/27 18:40:48:340,4,0,23ms
2025/06/27 18:40:58:557,3,255,24ms
2025/06/27 18:40:58:625,3,0,24ms
2025/06/27 18:40:58:656,3,0,24ms
2025/06/27 18:40:58:688,2,255,25ms
2025/06/27 18:40:58:800,3,0,23ms
2025/06/27 18:40:58:831,2,0,24ms
2025/06/27 18:41:00:200,2,255,24ms
2025/06/27 18:41:00:293,2,0,23ms
2025/06/27 18:41:41:992,2,255,23ms
2025/06/27 18:41:42:119,2,0,23ms
2025/06/27 18:41:42:829,3,90,23ms
2025/06/27 18:41:42:860,2,255,24ms
2025/06/27 18:41:42:931,3,0,24ms
2025/06/27 18:41:42:962,2,0,24ms
2025/06/27 18:41:43:542,6,255,24ms
2025/06/27 18:41:43:614,6,0,24ms
2025/06/27 18:41:44:016,6,255,26ms
2025/06/27 18:41:44:086,6,0,23ms
2025/06/27 18:41:49:268,2,255,24ms
2025/06/27 18:41:49:376,2,0,24ms
2025/06/27 18:41:49:865,3,255,23ms
2025/06/27 18:41:49:934,3,0,23ms
2025/06/27 18:41:49:966,2,255,24ms
2025/06/27 18:41:50:073,2,0,24ms
2025/06/27 18:41:51:536,1,255,23ms
2025/06/27 18:41:51:648,1,0,23ms
2025/06/27 18:41:51:679,4,255,23ms
2025/06/27 18:41:51:789,4,0,24ms
2025/06/27 18:41:51:947,4,255,23ms
2025/06/27 18:41:52:052,4,0,23ms
2025/06/27 18:41:53:342,5,255,24ms
2025/06/27 18:41:53:503,5,0,23ms
2025/06/27 18:41:53:618,4,0,23ms
2025/06/27 18:41:53:911,5,255,23ms
2025/06/27 18:41:54:075,5,0,23ms
2025/06/27 18:41:54:106,4,255,23ms
2025/06/27 18:41:54:191,4,0,23ms
2025/06/27 18:42:04:230,3,255,24ms
2025/06/27 18:42:04:292,3,0,23ms
2025/06/27 18:42:04:323,3,0,23ms
2025/06/27 18:42:04:354,2,255,23ms
2025/06/27 18:42:04:468,3,0,23ms
2025/06/27 18:42:04:499,2,0,23ms
2025/06/27 18:43:30:045,2,255,24ms
2025/06/27 18:43:30:171,2,0,24ms
2025/06/27 18:43:30:874,3,90,23ms
2025/06/27 18:43:30:905,2,255,24ms
2025/06/27 18:43:30:971,3,0,24ms
2025/06/27 18:43:31:002,2,0,24ms
2025/06/27 18:43:31:574,6,255,24ms
2025/06/27 18:43:31:646,6,0,24ms
2025/06/27 18:43:32:111,6,255,24ms
2025/06/27 18:43:32:178,6,0,23ms
2025/06/27 18:43:37:419,2,255,23ms
2025/06/27 18:43:37:527,2,0,24ms
2025/06/27 18:43:38:012,3,255,24ms
2025/06/27 18:43:38:079,3,0,23ms
2025/06/27 18:43:38:110,2,255,23ms
2025/06/27 18:43:38:219,2,0,23ms
2025/06/27 18:43:39:552,1,255,23ms
2025/06/27 18:43:39:664,1,0,23ms
2025/06/27 18:43:39:695,4,255,23ms
2025/06/27 18:43:39:803,4,0,25ms
2025/06/27 18:43:39:957,4,255,24ms
2025/06/27 18:43:40:061,4,0,23ms
2025/06/27 18:43:41:311,5,255,24ms
2025/06/27 18:43:41:472,5,0,23ms
2025/06/27 18:43:41:503,4,255,23ms
2025/06/27 18:43:41:587,4,0,24ms
2025/06/27 18:43:41:892,5,255,24ms
2025/06/27 18:43:42:056,5,0,23ms
2025/06/27 18:43:42:086,4,255,23ms
2025/06/27 18:43:42:170,4,0,24ms
2025/06/27 18:44:27:973,3,255,24ms
2025/06/27 18:44:28:036,3,0,23ms
2025/06/27 18:44:28:067,3,0,23ms
2025/06/27 18:44:28:099,2,255,24ms
2025/06/27 18:44:28:206,3,0,23ms
2025/06/27 18:44:28:237,2,0,24ms
2025/06/27 18:44:29:576,2,255,23ms
2025/06/27 18:44:29:669,2,0,24ms
2025/06/27 18:44:30:868,2,255,23ms
2025/06/27 18:44:30:993,2,0,23ms
2025/06/27 18:44:31:661,3,90,24ms
2025/06/27 18:44:31:691,2,255,24ms
2025/06/27 18:44:31:762,3,0,24ms
2025/06/27 18:44:31:794,2,0,24ms
2025/06/27 18:44:32:375,6,255,24ms
2025/06/27 18:44:32:443,6,0,24ms
2025/06/27 18:44:32:893,6,255,23ms
2025/06/27 18:44:32:961,6,0,23ms
2025/06/27 18:44:43:968,2,255,24ms
2025/06/27 18:44:44:081,2,0,23ms
2025/06/27 18:44:44:567,3,255,23ms
2025/06/27 18:44:44:634,3,0,23ms
2025/06/27 18:44:44:665,2,255,23ms
2025/06/27 18:44:44:773,2,0,23ms
2025/06/27 18:44:46:329,1,255,24ms
2025/06/27 18:44:46:439,1,0,23ms
2025/06/27 18:44:46:469,4,255,24ms
2025/06/27 18:44:46:575,4,0,23ms
2025/06/27 18:44:46:721,4,255,23ms
2025/06/27 18:44:46:826,4,0,24ms
2025/06/27 18:44:48:110,5,255,24ms
2025/06/27 18:44:48:274,5,0,23ms
2025/06/27 18:44:48:305,4,255,23ms
2025/06/27 18:44:48:388,4,0,23ms
2025/06/27 18:44:48:618,5,255,24ms
2025/06/27 18:44:48:778,5,0,23ms
2025/06/27 18:44:48:808,4,255,23ms
2025/06/27 18:44:48:892,4,0,23ms
2025/06/27 18:44:58:953,3,255,23ms
2025/06/27 18:44:59:015,3,0,23ms
2025/06/27 18:44:59:046,3,0,23ms
2025/06/27 18:44:59:077,2,255,24ms
2025/06/27 18:44:59:187,3,0,23ms
2025/06/27 18:44:59:218,2,0,24ms
2025/06/27 18:46:35:238,2,255,24ms
2025/06/27 18:46:35:365,2,0,23ms
2025/06/27 18:46:36:065,3,90,23ms
2025/06/27 18:46:36:097,2,255,24ms
2025/06/27 18:46:36:167,3,0,23ms
2025/06/27 18:46:36:198,2,0,24ms
2025/06/27 18:46:36:761,6,255,24ms
2025/06/27 18:46:36:833,6,0,23ms
2025/06/27 18:46:37:267,6,255,23ms
2025/06/27 18:46:37:335,6,0,23ms
2025/06/27 18:46:42:506,2,255,23ms
2025/06/27 18:46:42:614,2,0,24ms
2025/06/27 18:46:43:099,3,255,24ms
2025/06/27 18:46:43:166,3,0,23ms
2025/06/27 18:46:43:197,2,255,24ms
2025/06/27 18:46:43:310,2,0,23ms
2025/06/27 18:46:45:037,1,255,23ms
2025/06/27 18:46:45:149,1,0,24ms
2025/06/27 18:46:45:179,4,255,23ms
2025/06/27 18:46:45:289,4,0,25ms
2025/06/27 18:46:45:434,4,255,23ms
2025/06/27 18:46:45:538,4,0,23ms
2025/06/27 18:46:46:801,5,255,24ms
2025/06/27 18:46:46:967,5,0,24ms
2025/06/27 18:46:46:997,4,255,23ms
2025/06/27 18:46:47:081,4,0,24ms
2025/06/27 18:46:47:366,5,255,24ms
2025/06/27 18:46:47:530,5,0,24ms
2025/06/27 18:46:47:561,4,255,23ms
2025/06/27 18:46:47:644,4,0,23ms
2025/06/27 18:46:57:256,3,255,24ms
2025/06/27 18:46:57:322,3,0,24ms
2025/06/27 18:46:57:353,3,0,23ms
2025/06/27 18:46:57:385,2,255,24ms
2025/06/27 18:46:57:493,3,0,24ms
2025/06/27 18:46:57:524,2,0,23ms
2025/06/27 18:46:58:853,2,255,24ms
2025/06/27 18:46:58:947,2,0,23ms
2025/06/27 18:47:10:108,2,255,23ms
2025/06/27 18:47:10:234,2,0,24ms
2025/06/27 18:47:10:966,3,90,23ms
2025/06/27 18:47:10:997,2,255,23ms
2025/06/27 18:47:11:067,3,0,24ms
2025/06/27 18:47:11:098,2,0,23ms
2025/06/27 18:47:11:677,6,255,24ms
2025/06/27 18:47:11:744,6,0,23ms
2025/06/27 18:47:12:192,6,255,23ms
2025/06/27 18:47:12:260,6,0,24ms
2025/06/27 18:47:17:453,2,255,23ms
2025/06/27 18:47:17:560,2,0,23ms
2025/06/27 18:47:18:047,3,255,24ms
2025/06/27 18:47:18:116,3,0,24ms
2025/06/27 18:47:18:147,2,255,24ms
2025/06/27 18:47:18:256,2,0,23ms
2025/06/27 18:47:19:702,1,255,24ms
2025/06/27 18:47:19:812,1,0,24ms
2025/06/27 18:47:19:843,4,255,23ms
2025/06/27 18:47:19:951,4,0,24ms
2025/06/27 18:47:20:105,4,255,24ms
2025/06/27 18:47:20:210,4,0,24ms
2025/06/27 18:47:21:494,5,255,23ms
2025/06/27 18:47:21:655,5,0,23ms
2025/06/27 18:47:21:686,4,255,23ms
2025/06/27 18:47:21:769,4,0,23ms
2025/06/27 18:47:21:976,5,255,23ms
2025/06/27 18:47:22:136,5,0,23ms
2025/06/27 18:47:22:167,4,255,23ms
2025/06/27 18:47:22:252,4,0,24ms
2025/06/27 18:47:32:024,3,255,24ms
2025/06/27 18:47:32:086,3,0,23ms
2025/06/27 18:47:32:117,3,0,23ms
2025/06/27 18:47:32:148,2,255,24ms
2025/06/27 18:47:32:263,3,0,24ms
2025/06/27 18:47:32:293,2,0,23ms
2025/06/27 18:50:27:451,2,255,24ms
2025/06/27 18:50:27:575,2,0,24ms
2025/06/27 18:50:28:277,3,90,24ms
2025/06/27 18:50:28:307,2,255,24ms
