Angle,Torque
591.3,0.0384
593.46,0.0387
596.16,0.03755
598.32,0.0396
600.48,0.0395
602.64,0.03765
605.34,0.0392
607.5,0.03775
609.66,0.0374
612.36,0.0378
614.52,0.0372
616.68,0.0362
619.38,0.03485
621.54,0.03535
624.24,0.03625
626.4,0.0373
628.56,0.03925
630.72,0.0391
633.42,0.03845
635.58,0.0374
637.74,0.0399
639.9,0.03945
642.06,0.0396
644.22,0.0396
646.92,0.0391
649.08,0.04265
651.24,0.0434
653.4,0.0404
655.56,0.0419
657.72,0.04285
660.42,0.04055
662.58,0.04135
664.74,0.0422
666.9,0.04105
669.6,0.04225
671.76,0.04235
673.92,0.03945
676.08,0.04315
678.24,0.0435
680.94,0.04225
682.56,0.0438
685.26,0.04325
687.42,0.04475
689.58,0.04385
692.28,0.0426
694.44,0.04125
696.6,0.0412
699.3,0.04035
701.46,0.04075
703.62,0.04095
705.78,0.04105
707.94,0.0428
710.64,0.04135
712.8,0.0403
715.5,0.04035
717.66,0.03985
719.82,0.0414
722.52,0.04
724.68,0.0381
726.84,0.03755
729.54,0.0388
731.7,0.0387
733.86,0.0402
736.02,0.0392
738.72,0.03825
740.88,0.039
743.04,0.0389
745.74,0.0392
747.9,0.0392
750.06,0.03845
752.76,0.0377
754.92,0.0403
757.08,0.0396
759.24,0.0389
761.94,0.03945
764.1,0.0392
766.26,0.03935
768.42,0.04195
770.58,0.03955
773.28,0.03975
775.44,0.0408
777.6,0.04115
779.76,0.0413
782.46,0.04205
784.62,0.0412
786.78,0.041
788.94,0.04155
791.1,0.04365
793.26,0.0456
795.42,0.0459
797.58,0.0473
799.2,0.05215
801.36,0.054
802.98,0.0583
805.14,0.061
807.3,0.0613
808.92,0.06515
811.08,0.067
812.7,0.07025
814.32,0.07325
815.94,0.077
818.1,0.07895
819.72,0.08375
821.34,0.08795
822.96,0.0904
825.12,0.0903
826.74,0.09345
827.82,0.1023
829.44,0.1029
831.06,0.10605
833.22,0.10595
834.84,0.10465
836.46,0.11005
838.08,0.11295
839.7,0.11775
841.32,0.12085
842.94,0.1241
844.56,0.1276
846.72,0.1284
847.8,0.1335
849.96,0.13305
851.04,0.1389
852.66,0.14505
854.28,0.145
855.36,0.1504
856.98,0.15375
858.6,0.15775
860.22,0.15915
861.3,0.1695
