Angle,Torque
582.12,0.0441
584.28,0.04445
586.44,0.0455
588.6,0.04625
590.76,0.0478
592.92,0.0478
595.62,0.047
597.78,0.04805
599.94,0.0484
602.1,0.04745
604.26,0.0507
606.42,0.05065
609.12,0.0481
611.28,0.0482
613.44,0.04675
615.6,0.0475
618.3,0.04805
620.46,0.0471
622.62,0.0476
624.78,0.04905
627.48,0.0487
629.64,0.0491
631.8,0.0495
633.96,0.0484
636.12,0.0494
638.28,0.05025
640.98,0.04925
643.14,0.05205
645.3,0.0522
647.46,0.05025
650.16,0.05045
652.32,0.05115
654.48,0.05075
656.64,0.05365
658.26,0.05295
660.96,0.05295
663.12,0.0528
665.82,0.05305
667.44,0.05265
669.6,0.0562
672.3,0.0548
674.46,0.0546
676.62,0.0544
678.78,0.05405
680.94,0.05635
683.1,0.05795
685.26,0.05675
687.42,0.0587
689.58,0.0588
692.28,0.05785
693.9,0.0609
696.06,0.06185
698.76,0.0591
700.92,0.05885
703.08,0.05825
705.24,0.0574
707.4,0.06035
710.1,0.0602
712.26,0.05775
714.42,0.05955
717.12,0.0597
718.74,0.0599
720.9,0.06165
723.6,0.0616
725.76,0.05925
727.92,0.061
730.08,0.0606
732.24,0.06135
734.94,0.0627
737.1,0.06135
739.26,0.06235
741.42,0.0619
743.58,0.0618
745.74,0.06215
748.44,0.0627
750.6,0.06125
752.76,0.06185
755.46,0.06055
757.62,0.0581
759.78,0.0578
762.48,0.05785
764.64,0.0573
766.8,0.05765
769.5,0.05765
771.66,0.0558
773.82,0.0565
776.52,0.05595
778.68,0.0562
781.38,0.05565
783.54,0.05275
786.24,0.0536
788.4,0.05385
790.56,0.05275
793.26,0.05285
795.96,0.05045
798.12,0.0475
800.82,0.04935
802.98,0.04885
805.68,0.0466
808.38,0.0465
810.54,0.04415
812.7,0.04435
815.4,0.04455
817.56,0.04285
819.72,0.04565
822.42,0.0451
825.12,0.04455
827.28,0.04615
829.44,0.04435
832.14,0.04475
834.3,0.04485
837,0.0431
839.16,0.04415
841.32,0.0442
844.02,0.0422
846.18,0.04195
848.88,0.042
851.04,0.0414
853.74,0.04255
855.9,0.0406
858.6,0.0409
860.76,0.0401
862.92,0.03755
865.62,0.0388
867.78,0.0386
869.94,0.0392
872.64,0.03975
874.8,0.039
877.5,0.03965
879.66,0.0403
881.82,0.0374
884.52,0.03845
886.68,0.03805
888.84,0.0383
891,0.0426
893.16,0.0432
895.86,0.04265
898.02,0.0466
899.64,0.04755
901.8,0.05075
903.96,0.05185
906.12,0.05275
907.74,0.05555
909.9,0.06015
911.52,0.06235
913.14,0.0671
915.3,0.0722
916.92,0.07385
918.54,0.0778
920.16,0.0819
922.32,0.08455
923.4,0.08815
925.02,0.09215
926.64,0.09995
928.26,0.1023
929.34,0.10875
930.96,0.1115
932.58,0.11295
933.66,0.11925
935.28,0.12345
936.9,0.1286
937.98,0.13425
939.6,0.1342
940.68,0.1434
942.3,0.1455
943.92,0.14775
945,0.1524
946.08,0.15665
947.7,0.1621
948.78,0.1672
950.4,0.1674
950.94,0.17235
