Angle,Torque
19.98,0.3248
19.98,0.32505
19.98,0.32525
19.98,0.3254
19.98,0.32565
20.52,0.3259
20.52,0.32595
20.52,0.326
20.52,0.326
21.06,0.326
21.06,0.3259
21.06,0.3257
21.6,0.32555
21.6,0.32545
21.6,0.32545
21.6,0.32565
22.14,0.326
22.14,0.3266
22.14,0.32715
22.14,0.3275
22.14,0.3278
22.68,0.32815
22.68,0.32875
22.68,0.3298
22.68,0.33105
22.68,0.3322
22.68,0.33315
23.22,0.3341
23.22,0.33515
23.22,0.3372
23.22,0.33965
23.22,0.3414
23.22,0.34215
23.22,0.34225
23.22,0.3422
23.76,0.3425
23.76,0.3432
23.76,0.34355
23.76,0
