Angle,Torque
662.04,0.03495
664.74,0.035
666.9,0.0358
669.6,0.0335
671.76,0.0328
673.92,0.03305
676.62,0.03265
678.78,0.0326
680.94,0.0318
683.64,0.0315
685.8,0.0329
688.5,0.03335
690.66,0.03155
692.82,0.0324
694.98,0.03215
697.68,0.0317
699.84,0.03295
702,0.0319
704.16,0.0325
706.32,0.03295
708.48,0.03485
711.18,0.0352
713.34,0.03475
716.04,0.03405
717.66,0.03615
720.36,0.035
722.52,0.0344
725.22,0.03195
727.38,0.03
729.54,0.03105
732.24,0.0327
734.4,0.0322
736.56,0.033
739.26,0.03265
741.42,0.03335
743.58,0.0366
745.74,0.03665
747.9,0.03485
750.06,0.03405
752.76,0.0335
754.92,0.03515
757.08,0.03645
759.24,0.0365
761.4,0.03605
763.56,0.0368
766.26,0.03655
768.42,0.0365
770.58,0.0367
772.74,0.03545
775.44,0.03475
777.6,0.03495
780.3,0.03285
782.46,0.03305
784.62,0.034
787.32,0.0327
789.48,0.0331
791.64,0.03245
793.8,0.03295
796.5,0.0334
798.66,0.03255
800.82,0.033
803.52,0.0333
805.68,0.03275
807.84,0.03375
810,0.035
812.16,0.03765
814.32,0.03925
816.48,0.04025
818.64,0.04025
820.8,0.04395
822.42,0.0453
824.58,0.04735
826.74,0.049
828.9,0.04965
831.06,0.0513
832.68,0.05575
834.3,0.05995
835.92,0.0618
838.08,0.06375
840.24,0.06615
841.86,0.06715
843.48,0.07485
845.64,0.07615
847.26,0.0774
848.88,0.0818
850.5,0.08465
852.12,0.0904
853.74,0.0906
855.36,0.09555
856.98,0.0979
858.6,0.10075
860.22,0.10545
861.84,0.1065
864,0.10815
865.62,0.111
866.7,0.1161
868.32,0.11945
869.94,0.12195
871.56,0.1266
873.18,0.13
874.8,0.134
875.88,0.1364
877.5,0.1402
879.12,0.14515
880.2,0.1506
881.82,0.1535
882.9,0.16075
884.52,0.16295
886.14,0.16335
887.76,0.16915
888.84,0.17165
