time,QuakeData_X,QuakeData_Y,QuakeData_Z,Temperature,Axis_CT1,Axis_CT2,Axis_CT3,Axis_CT4,Axis_CT5,Axis_CT6,Axis_CT7,Axis_CT8,Axis_CT9,Axis_CT10,Axis_CT11,Axis_CT12,Axis_CT13,Axis_CT14,Axis_CT15,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,Torque8,Torque9,Torque10,Torque11,Torque12,Torque13,Torque14,Torque15
04:16:15,0.0,0.01,0.03,26.8,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,146,44,0,-29,-437,-35,0,-11,-111,0,0,0,0
04:16:45,0.0,0.02,0.03,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,146,45,0,-29,-435,-35,0,-11,-110,0,0,0,0
04:17:15,0.0,0.01,0.03,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,147,44,0,-29,-435,-34,1,-10,-110,0,0,0,0
04:17:45,0.03,0.02,0.06,26.8,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-135,146,44,0,-28,-437,-34,-1,-10,-109,0,0,0,0
04:18:15,0.0,0.03,0.0,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,147,44,0,-29,-435,-35,-1,-11,-110,0,0,0,0
04:18:45,0.0,0.0,0.01,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,148,43,0,-28,-433,-33,1,-10,-111,0,0,0,0
04:19:15,0.0,0.06,0.03,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,146,44,0,-28,-436,-34,0,-11,-109,0,0,0,0
04:19:45,0.0,0.0,0.0,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,147,43,0,-28,-435,-34,-1,-11,-110,0,0,0,0
04:20:15,0.0,0.03,0.04,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-132,147,45,0,-29,-434,-34,0,-11,-111,0,0,0,0
04:20:45,0.0,0.0,0.03,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,148,44,0,-28,-433,-35,0,-11,-110,0,0,0,0
04:21:15,0.0,0.01,0.04,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,146,44,0,-28,-434,-34,0,-11,-109,0,0,0,0
04:21:45,0.0,0.01,0.03,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,147,45,0,-28,-435,-35,0,-11,-110,0,0,0,0
04:22:15,0.0,0.02,0.01,26.8,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,146,44,0,-29,-436,-34,0,-10,-110,0,0,0,0
04:22:45,0.0,0.03,0.03,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-135,146,45,0,-29,-434,-34,0,-11,-111,0,0,0,0
04:23:15,0.0,0.02,0.03,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,147,44,0,-28,-434,-34,0,-11,-109,0,0,0,0
04:23:45,0.0,0.01,0.06,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-132,147,44,0,-28,-435,-34,0,-11,-110,0,0,0,0
04:24:15,0.0,0.03,0.02,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,146,45,0,-28,-434,-35,-2,-11,-110,0,0,0,0
04:24:45,0.0,0.01,0.04,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,147,45,0,-28,-437,-34,0,-11,-111,0,0,0,0
04:25:15,0.0,0.03,0.02,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,147,45,0,-28,-434,-33,1,-11,-110,0,0,0,0
04:25:45,0.0,0.0,0.02,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,147,45,0,-28,-436,-34,0,-11,-110,0,0,0,0
04:26:15,0.0,0.0,0.01,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,146,44,0,-27,-434,-34,0,-10,-111,0,0,0,0
04:26:45,0.0,0.0,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-135,147,45,0,-28,-436,-35,0,-11,-111,0,0,0,0
04:27:15,0.0,0.03,0.0,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,148,45,0,-28,-435,-34,-1,-10,-110,0,0,0,0
04:27:45,0.0,0.01,0.01,26.8,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,148,46,0,-28,-435,-34,0,-10,-110,0,0,0,0
04:28:15,0.0,0.03,0.03,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,148,46,0,-28,-434,-33,0,-10,-111,0,0,0,0
04:28:45,0.0,0.0,0.02,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,146,46,0,-28,-436,-35,0,-11,-110,0,0,0,0
04:29:15,0.0,0.03,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,147,45,0,-28,-434,-34,0,-11,-109,0,0,0,0
04:29:45,0.0,0.01,0.03,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,148,46,0,-28,-433,-34,-1,-10,-111,0,0,0,0
04:30:15,0.0,0.02,0.02,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,148,46,0,-28,-435,-33,0,-10,-110,0,0,0,0
04:30:45,0.0,0.03,0.02,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,147,47,0,-29,-437,-35,0,-10,-111,0,0,0,0
04:31:15,0.0,0.01,0.03,26.9,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,148,47,0,-28,-434,-34,0,-11,-109,0,0,0,0
04:31:45,0.0,0.01,0.03,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,148,47,0,-29,-434,-34,0,-11,-109,0,0,0,0
04:32:15,0.0,0.0,0.0,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-132,147,46,0,-27,-434,-33,-2,-10,-110,0,0,0,0
04:32:45,0.0,0.02,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,147,47,0,-28,-435,-35,0,-10,-111,0,0,0,0
04:33:15,0.0,0.01,0.03,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,149,48,0,-29,-435,-35,0,-11,-110,0,0,0,0
04:33:45,0.03,0.02,0.02,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,148,47,0,-28,-437,-34,-1,-11,-110,0,0,0,0
04:34:15,0.0,0.03,0.0,26.8,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,148,47,0,-28,-435,-35,0,-10,-109,0,0,0,0
04:34:45,0.0,0.02,0.04,26.5,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-132,147,47,0,-29,-436,-34,0,-10,-109,0,0,0,0
04:35:15,0.0,0.03,0.03,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,149,48,0,-29,-436,-34,0,-10,-110,0,0,0,0
04:35:45,0.0,0.0,0.03,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,148,47,0,-27,-434,-34,0,-10,-110,0,0,0,0
04:36:15,0.0,0.0,0.02,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,148,48,0,-28,-434,-34,0,-10,-111,0,0,0,0
04:36:45,0.0,0.01,0.03,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-132,148,49,0,-29,-434,-35,0,-10,-110,0,0,0,0
04:37:15,0.0,0.01,0.03,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-135,148,48,0,-28,-436,-34,-1,-10,-110,0,0,0,0
04:37:45,0.0,0.03,0.01,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,148,48,0,-27,-435,-33,-1,-10,-110,0,0,0,0
04:38:15,0.0,0.03,0.01,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,148,48,0,-29,-434,-34,0,-10,-110,0,0,0,0
04:38:45,0.0,0.01,0.03,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,149,48,0,-28,-434,-35,-2,-10,-111,0,0,0,0
04:39:15,0.0,0.02,0.03,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,149,48,0,-28,-437,-33,0,-10,-110,0,0,0,0
04:39:45,0.0,0.0,0.01,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,149,49,0,-29,-434,-34,-2,-10,-110,0,0,0,0
04:40:15,0.0,0.02,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,149,49,0,-28,-436,-34,0,-11,-110,0,0,0,0
04:40:45,0.0,0.02,0.04,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,149,48,0,-27,-436,-34,-1,-10,-110,0,0,0,0
04:41:15,0.0,0.02,0.02,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-132,149,49,0,-28,-434,-34,0,-10,-110,0,0,0,0
04:41:45,0.0,0.02,0.03,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,149,49,0,-27,-437,-34,-1,-10,-110,0,0,0,0
04:42:15,0.0,0.0,0.0,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,150,48,0,-28,-434,-34,-1,-11,-109,0,0,0,0
04:42:45,0.0,0.0,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,148,49,0,-28,-434,-34,-1,-11,-109,0,0,0,0
04:43:15,0.0,0.03,0.0,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,149,48,0,-28,-435,-35,-1,-10,-110,0,0,0,0
04:43:45,0.0,0.01,0.03,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,150,50,0,-29,-434,-34,-1,-10,-110,0,0,0,0
04:44:15,0.0,0.0,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,150,50,0,-28,-434,-35,0,-11,-110,0,0,0,0
04:44:45,0.0,0.04,0.01,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,151,50,0,-29,-434,-35,-1,-10,-110,0,0,0,0
04:45:15,0.0,0.02,0.03,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,150,49,0,-28,-435,-35,-1,-10,-109,0,0,0,0
04:45:45,0.0,0.02,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-135,149,49,0,-28,-434,-35,-1,-10,-110,0,0,0,0
04:46:15,0.0,0.0,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,149,48,0,-27,-433,-34,-1,-10,-110,0,0,0,0
04:46:45,0.0,0.0,0.02,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,149,49,0,-27,-436,-34,0,-10,-109,0,0,0,0
04:47:15,0.0,0.01,0.02,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,149,50,0,-28,-434,-34,-1,-10,-109,0,0,0,0
04:47:45,0.0,0.02,0.04,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,151,50,0,-28,-435,-35,-2,-10,-110,0,0,0,0
04:48:15,0.01,0.0,0.03,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,150,49,0,-28,-436,-33,-1,-10,-109,0,0,0,0
04:48:45,0.0,0.03,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,150,50,0,-27,-435,-34,-1,-10,-109,0,0,0,0
04:49:15,0.0,0.02,0.01,26.5,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,151,50,0,-27,-435,-34,-2,-11,-109,0,0,0,0
04:49:45,0.0,0.01,0.03,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,150,50,0,-28,-436,-34,-1,-10,-110,0,0,0,0
04:50:15,0.0,0.0,0.0,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,150,49,0,-27,-436,-33,-2,-10,-109,0,0,0,0
04:50:45,0.0,0.0,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,150,51,0,-28,-435,-35,-1,-11,-109,0,0,0,0
04:51:15,0.01,0.02,0.04,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-132,150,51,0,-28,-435,-34,-2,-10,-109,0,0,0,0
04:51:45,0.0,0.0,0.01,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,150,50,0,-28,-434,-34,-1,-10,-110,0,0,0,0
04:52:15,0.0,0.0,0.05,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-132,150,50,0,-27,-435,-33,-1,-10,-110,0,0,0,0
04:52:45,0.0,0.03,0.02,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,150,51,0,-28,-435,-35,-1,-10,-110,0,0,0,0
04:53:15,0.0,0.03,0.01,26.5,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,150,50,0,-28,-435,-34,-1,-10,-110,0,0,0,0
04:53:45,0.0,0.0,0.06,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-132,150,51,0,-28,-434,-35,-1,-10,-110,0,0,0,0
04:54:15,0.0,0.01,0.03,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,150,51,0,-27,-435,-35,-1,-10,-109,0,0,0,0
04:54:45,0.0,0.0,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,151,51,0,-28,-435,-35,-1,-10,-110,0,0,0,0
04:55:15,0.0,0.0,0.03,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-132,151,50,0,-28,-433,-34,0,-10,-110,0,0,0,0
04:55:45,0.0,0.04,0.03,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-132,150,50,0,-28,-435,-34,-1,-10,-108,0,0,0,0
04:56:15,0.0,0.0,0.0,26.5,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,152,50,0,-27,-435,-34,-1,-10,-109,0,0,0,0
04:56:45,0.0,0.02,0.02,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,151,51,0,-28,-435,-34,0,-10,-110,0,0,0,0
04:57:15,0.0,0.0,0.03,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,151,51,0,-27,-434,-35,0,-10,-109,0,0,0,0
04:57:45,0.0,0.0,0.03,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-132,150,51,0,-28,-437,-34,-1,-10,-109,0,0,0,0
04:58:15,0.0,0.0,0.04,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,151,52,0,-27,-436,-34,0,-10,-110,0,0,0,0
04:58:45,0.01,0.0,0.01,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-134,150,51,0,-28,-437,-33,-1,-10,-109,0,0,0,0
04:59:15,0.0,0.0,0.03,26.5,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,150,51,0,-28,-435,-35,-1,-10,-109,0,0,0,0
04:59:45,0.0,0.03,0.03,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,150,51,0,-28,-434,-34,-1,-10,-110,0,0,0,0
05:00:15,0.0,0.01,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-132,150,52,0,-28,-435,-34,-1,-10,-108,0,0,0,0
05:00:45,0.0,0.01,0.06,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-131,151,51,0,-28,-435,-35,0,-10,-110,0,0,0,0
05:01:15,0.01,0.0,0.02,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,150,51,0,-27,-433,-34,0,-10,-109,0,0,0,0
05:01:45,0.0,0.0,0.01,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,150,52,0,-28,-435,-34,-1,-10,-110,0,0,0,0
05:02:15,0.0,0.0,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,150,51,0,-27,-436,-34,0,-10,-109,0,0,0,0
05:02:45,0.0,0.0,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,150,52,0,-27,-435,-35,0,-10,-109,0,0,0,0
05:03:15,0.0,0.01,0.03,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,150,51,0,-27,-434,-34,-1,-10,-110,0,0,0,0
05:03:45,0.0,0.03,0.0,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-132,151,52,0,-28,-434,-35,0,-10,-110,0,0,0,0
05:04:15,0.0,0.01,0.01,26.5,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,151,52,0,-27,-434,-35,-1,-10,-109,0,0,0,0
05:04:45,0.0,0.0,0.04,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,151,52,0,-28,-435,-34,0,-10,-108,0,0,0,0
05:05:15,0.0,0.03,0.03,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,150,52,0,-28,-434,-35,-2,-10,-108,0,0,0,0
05:05:45,0.0,0.02,0.0,26.5,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,151,52,0,-28,-434,-33,-1,-10,-109,0,0,0,0
05:06:15,0.0,0.03,0.01,26.5,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,151,52,0,-27,-435,-34,-1,-10,-109,0,0,0,0
05:06:45,0.0,0.0,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,151,52,0,-27,-435,-34,0,-10,-109,0,0,0,0
05:07:15,0.0,0.02,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,151,53,0,-28,-435,-33,-1,-10,-108,0,0,0,0
05:07:45,0.0,0.0,0.01,26.7,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,152,53,0,-28,-437,-35,0,-10,-110,0,0,0,0
05:08:15,0.0,0.02,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,152,53,0,-28,-435,-34,0,-10,-110,0,0,0,0
05:08:45,0.0,0.0,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,152,53,0,-27,-435,-34,-1,-10,-110,0,0,0,0
05:09:15,0.0,0.0,0.04,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-131,151,53,0,-27,-434,-33,0,-10,-109,0,0,0,0
05:09:45,0.0,0.02,0.03,26.4,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,151,52,0,-28,-433,-34,-1,-10,-110,0,0,0,0
05:10:15,0.0,0.02,0.02,26.5,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,151,52,0,-27,-436,-34,0,-10,-109,0,0,0,0
05:10:45,0.0,0.0,0.01,26.5,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,151,53,0,-28,-434,-35,1,-10,-109,0,0,0,0
05:11:15,0.0,0.02,0.01,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,152,52,0,-27,-435,-33,0,-10,-109,0,0,0,0
05:11:45,0.0,0.0,0.04,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,151,53,0,-27,-433,-34,-1,-10,-109,0,0,0,0
05:12:15,0.0,0.02,0.02,26.6,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-134,153,53,0,-28,-435,-34,0,-10,-109,0,0,0,0
05:12:45,0.0,0.01,0.02,26.5,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-13,-133,152,53,0,-28,-435,-35,-1,-10,-109,0,0,0,0
05:13:15,0.0,0.01,0.03,26.5,0.387,0.237,0.681,0.675,0.057,0.241,0.179,0.149,0.263,0.136,0.136,0.066,0.066,0.259,0.261,-14,-133,152,53,0,-27,-434,-34,0,-10,-110,0,0,0,0
