time,QuakeData_X,QuakeData_Y,QuakeData_Z,Temperature,Axis_CT1,Axis_CT2,Axis_CT3,Axis_CT4,Axis_CT5,Axis_CT6,Axis_CT7,Axis_CT8,Axis_CT9,Axis_CT10,Axis_CT11,Axis_CT12,Axis_CT13,Axis_CT14,Axis_CT15,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,Torque8,Torque9,Torque10,Torque11,Torque12,Torque13,Torque14,Torque15
11:11:15,0.02,0.04,0.04,31.0,0.389,0.236,0.684,0.67,0.062,0.241,0.18,0.152,0.201,0.135,0.135,0.069,0.052,0.225,0.241,-15,-167,-111,19,29,96,-481,-46,21,-5,-122,0,0,0,0
11:11:45,0.03,0.02,0.33,30.7,0.389,0.238,0.684,0.67,0.062,0.241,0.18,0.152,0.201,0.136,0.136,0.069,0.052,0.225,0.257,-10,-118,-20,15,-31,-28,-437,-35,12,-18,-125,0,0,0,0
11:12:15,0.03,0.04,0.03,30.7,0.389,0.238,0.6830001,0.67,0.062,0.244,0.181,0.15,0.264,0.136,0.136,0.062,0.062,0.23,0.251,-14,-146,-127,15,-29,-31,-440,-21,20,-8,-236,0,0,0,0
11:12:45,0.01,0.05,0.03,30.7,0.388,0.237,0.684,0.67,0.061,0.245,0.18,0.153,0.184,0.136,0.136,0.07,0.048,0.18,0.251,-15,-142,-77,18,0,-42,-331,5,-10,-5,-123,0,0,0,0
11:13:15,0.03,0.03,0.07,30.6,0.389,0.235,0.684,0.67,0.062,0.246,0.183,0.154,0.236,0.136,0.136,0.071,0.058,0.248,0.265,-19,-151,-101,15,-32,-46,-525,-70,-1,-18,-122,0,0,0,0
11:13:45,0.02,0.02,0.05,30.8,0.389,0.235,0.684,0.67,0.062,0.246,0.183,0.154,0.236,0.136,0.136,0.071,0.058,0.248,0.245,-16,-150,87,13,-33,-31,-451,-62,1,-59,-112,0,0,0,0
11:14:15,0.02,0.04,0.02,30.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.136,0.136,0.066,0.053,0.245,0.245,-14,-157,-108,15,-31,-29,-515,-70,-5,-16,-127,0,0,0,0
11:14:45,0.02,0.35,0.35,30.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-16,-152,87,14,-30,-37,-455,-35,6,3,-70,0,0,0,0
11:15:15,0.03,0.06,0.02,30.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-154,90,14,-35,-42,-449,-36,-1,-23,-132,0,0,0,0
11:15:45,0.04,0.04,0.02,30.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-154,91,15,-34,-41,-449,-36,10,-22,-132,0,0,0,0
11:16:15,0.03,0.05,0.03,30.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-153,90,16,-34,-40,-450,-36,5,-22,-132,0,0,0,0
11:16:45,0.03,0.05,0.01,30.8,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-16,-153,91,16,-32,-41,-450,-36,6,-22,-132,0,0,0,0
11:17:15,0.02,0.04,0.03,30.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-153,90,16,-32,-41,-450,-36,6,-21,-132,0,0,0,0
11:17:45,0.02,0.06,0.03,30.8,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-153,90,15,-33,-39,-451,-35,8,-21,-131,0,0,0,0
11:18:15,0.03,0.04,0.02,30.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-153,90,15,-33,-40,-451,-35,6,-22,-132,0,0,0,0
11:18:45,0.09,0.05,0.21,30.8,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-153,89,15,-33,-39,-450,-35,7,-21,-132,0,0,0,0
11:19:15,0.03,0.05,0.02,30.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-153,90,14,-32,-39,-452,-36,7,-21,-133,0,0,0,0
11:19:45,0.01,0.04,0.03,30.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-154,88,14,-32,-39,-451,-36,8,-21,-132,0,0,0,0
11:20:15,0.0,0.03,0.06,30.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-153,88,14,-31,-39,-451,-36,6,-21,-132,0,0,0,0
11:20:45,0.0,0.0,0.02,30.8,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-16,-152,88,14,-32,-40,-451,-36,7,-21,-132,0,0,0,0
11:21:15,0.0,0.0,0.0,30.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-16,-154,90,14,-32,-39,-451,-36,8,-21,-132,0,0,0,0
11:21:45,0.0,0.0,0.05,30.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-16,-152,90,14,-32,-39,-453,-35,7,-21,-132,0,0,0,0
11:22:15,0.0,0.0,0.04,30.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-153,88,13,-31,-39,-453,-37,7,-21,-131,0,0,0,0
11:22:45,0.0,0.02,0.03,30.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-153,88,12,-32,-39,-450,-35,7,-21,-132,0,0,0,0
11:23:15,0.0,0.02,0.03,30.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-16,-152,87,11,-31,-40,-452,-37,8,-21,-132,0,0,0,0
11:23:45,0.0,0.0,0.03,30.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-154,87,11,-30,-39,-452,-37,10,-20,-132,0,0,0,0
11:24:15,0.0,0.0,0.02,30.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-16,-153,86,10,-30,-39,-452,-37,7,-20,-131,0,0,0,0
11:24:45,0.0,0.0,0.02,30.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-16,-152,85,10,-30,-40,-452,-36,7,-20,-132,0,0,0,0
11:25:15,0.0,0.01,0.03,30.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-16,-151,85,10,-31,-39,-451,-36,7,-19,-132,0,0,0,0
11:25:45,0.0,0.03,0.03,30.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-16,-153,84,9,-31,-39,-453,-36,9,-19,-131,0,0,0,0
11:26:15,0.0,0.0,0.07,30.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-16,-153,84,9,-30,-38,-452,-36,7,-19,-132,0,0,0,0
11:26:45,0.0,0.0,0.03,30.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-16,-151,83,8,-30,-38,-452,-36,7,-20,-132,0,0,0,0
11:27:15,0.0,0.0,0.03,30.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,83,8,-29,-39,-451,-35,8,-19,-130,0,0,0,0
11:27:45,0.0,0.0,0.01,30.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-16,-154,85,9,-29,-37,-452,-36,8,-20,-132,0,0,0,0
11:28:15,0.0,0.0,0.03,30.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-154,85,10,-29,-36,-452,-36,8,-18,-132,0,0,0,0
11:28:45,0.0,0.01,0.04,30.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-152,87,10,-29,-37,-453,-36,8,-19,-131,0,0,0,0
11:29:15,0.02,0.03,0.01,30.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-16,-153,86,11,-28,-37,-454,-36,9,-19,-131,0,0,0,0
11:29:45,0.0,0.0,0.02,30.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-153,87,10,-29,-36,-451,-35,7,-18,-131,0,0,0,0
11:30:15,0.0,0.02,0.01,30.5,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-14,-153,89,10,-27,-36,-454,-35,6,-18,-130,0,0,0,0
11:30:45,0.0,0.0,0.02,30.5,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,89,11,-26,-34,-452,-36,9,-18,-130,0,0,0,0
11:31:15,0.0,0.0,0.03,30.5,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-16,-153,89,10,-27,-34,-452,-36,8,-18,-131,0,0,0,0
11:31:45,0.0,0.01,0.02,30.4,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-14,-153,90,10,-27,-35,-452,-36,8,-18,-131,0,0,0,0
11:32:15,0.0,0.0,0.03,30.5,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-153,88,9,-26,-35,-452,-36,7,-18,-130,0,0,0,0
11:32:45,0.0,0.02,0.01,30.5,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-153,89,8,-25,-35,-451,-36,7,-18,-130,0,0,0,0
11:33:15,0.0,0.01,0.02,30.4,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-152,88,7,-26,-35,-450,-35,8,-18,-129,0,0,0,0
11:33:45,0.0,0.01,0.03,30.4,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-153,88,6,-26,-35,-453,-36,9,-17,-130,0,0,0,0
11:34:15,0.0,0.01,0.01,30.4,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-14,-151,87,5,-25,-34,-452,-35,8,-18,-130,0,0,0,0
11:34:45,0.0,0.0,0.01,30.3,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-152,85,4,-26,-35,-451,-36,7,-17,-131,0,0,0,0
11:35:15,0.0,0.02,0.02,30.4,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-152,85,3,-24,-33,-454,-36,8,-17,-130,0,0,0,0
11:35:45,0.0,0.03,0.02,30.4,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,83,2,-25,-35,-451,-36,8,-17,-131,0,0,0,0
11:36:15,0.0,0.0,0.03,30.3,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-152,83,1,-25,-34,-453,-36,9,-17,-130,0,0,0,0
11:36:45,0.0,0.0,0.02,30.2,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-16,-152,83,0,-26,-34,-453,-36,8,-17,-130,0,0,0,0
11:37:15,0.0,0.0,0.02,30.3,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-152,82,-1,-24,-34,-452,-36,8,-16,-129,0,0,0,0
11:37:45,0.0,0.0,0.03,30.3,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-153,82,-2,-23,-34,-452,-36,8,-16,-129,0,0,0,0
11:38:15,0.0,0.0,0.01,30.3,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-152,81,-3,-24,-34,-450,-36,9,-16,-129,0,0,0,0
11:38:45,0.0,0.0,0.01,30.3,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,80,-4,-23,-33,-450,-36,7,-16,-129,0,0,0,0
11:39:15,0.0,0.01,0.03,30.3,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,80,-4,-24,-33,-451,-36,8,-16,-130,0,0,0,0
11:39:45,0.0,0.0,0.01,30.2,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-150,79,-6,-25,-33,-451,-35,8,-16,-129,0,0,0,0
11:40:15,0.0,0.0,0.02,30.3,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-14,-152,78,-7,-24,-32,-451,-35,8,-16,-128,0,0,0,0
11:40:45,0.0,0.0,0.03,30.2,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-152,77,-8,-23,-33,-453,-37,9,-16,-129,0,0,0,0
11:41:15,0.0,0.03,0.02,30.2,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-152,77,-8,-24,-32,-451,-36,8,-16,-130,0,0,0,0
11:41:45,0.0,0.0,0.01,30.2,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-152,77,-10,-24,-33,-450,-35,9,-16,-128,0,0,0,0
11:42:15,0.0,0.03,0.02,30.2,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,76,-10,-23,-32,-452,-35,7,-16,-129,0,0,0,0
11:42:45,0.0,0.0,0.03,30.2,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-152,77,-11,-23,-32,-451,-35,8,-16,-128,0,0,0,0
11:43:15,0.0,0.0,0.03,30.1,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,77,-11,-24,-33,-451,-36,7,-16,-128,0,0,0,0
11:43:45,0.0,0.02,0.01,30.1,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-150,76,-11,-24,-33,-450,-36,6,-16,-129,0,0,0,0
11:44:15,0.01,0.01,0.03,30.1,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-152,74,-12,-24,-32,-453,-36,7,-16,-129,0,0,0,0
11:44:45,0.0,0.0,0.03,30.1,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,74,-12,-22,-32,-450,-36,7,-15,-129,0,0,0,0
11:45:15,0.0,0.0,0.01,30.1,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-150,74,-12,-24,-32,-448,-35,8,-15,-128,0,0,0,0
11:45:45,0.0,0.02,0.0,30.0,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,74,-13,-23,-31,-451,-36,7,-15,-129,0,0,0,0
11:46:15,0.0,0.0,0.01,30.1,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,74,-13,-23,-31,-448,-35,7,-15,-129,0,0,0,0
11:46:45,0.0,0.0,0.01,30.0,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-150,73,-14,-22,-32,-450,-35,7,-15,-128,0,0,0,0
11:47:15,0.0,0.0,0.01,30.1,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,73,-14,-22,-31,-449,-35,7,-15,-128,0,0,0,0
11:47:45,0.0,0.0,0.02,30.0,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,73,-14,-22,-32,-450,-35,8,-15,-128,0,0,0,0
11:48:15,0.0,0.0,0.02,30.0,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-14,-151,72,-15,-23,-32,-449,-35,8,-15,-128,0,0,0,0
11:48:45,0.0,0.0,0.04,30.1,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-150,73,-16,-23,-31,-448,-36,9,-15,-128,0,0,0,0
11:49:15,0.0,0.0,0.01,29.9,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,71,-16,-23,-32,-448,-36,8,-15,-127,0,0,0,0
11:49:45,0.0,0.0,0.02,29.9,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-14,-151,71,-16,-23,-31,-449,-35,6,-15,-127,0,0,0,0
11:50:15,0.0,0.0,0.01,30.0,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,71,-15,-22,-30,-450,-35,7,-15,-129,0,0,0,0
11:50:45,0.0,0.0,0.04,30.0,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,70,-15,-23,-31,-449,-36,7,-14,-127,0,0,0,0
11:51:15,0.0,0.0,0.02,30.0,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-152,71,-16,-23,-31,-448,-35,8,-15,-128,0,0,0,0
11:51:45,0.0,0.0,0.0,29.9,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-150,70,-16,-23,-31,-450,-35,8,-14,-127,0,0,0,0
11:52:15,0.0,0.0,0.02,29.9,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-152,70,-15,-22,-31,-449,-36,8,-15,-127,0,0,0,0
11:52:45,0.0,0.0,0.01,29.9,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-14,-151,70,-16,-22,-31,-449,-37,7,-15,-127,0,0,0,0
11:53:15,0.0,0.05,0.03,29.9,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-150,70,-16,-22,-30,-450,-35,9,-14,-127,0,0,0,0
11:53:45,0.0,0.0,0.02,29.8,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-150,70,-16,-22,-30,-450,-36,8,-14,-127,0,0,0,0
11:54:15,0.0,0.0,0.13,29.9,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-150,70,-15,-22,-30,-451,-35,8,-14,-128,0,0,0,0
11:54:45,0.0,0.0,0.06,29.9,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-14,-151,70,-15,-22,-30,-450,-35,8,-14,-128,0,0,0,0
11:55:15,0.0,0.02,0.05,29.8,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,70,-15,-22,-31,-448,-35,8,-15,-127,0,0,0,0
11:55:45,0.0,0.0,0.02,29.9,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,70,-14,-22,-31,-450,-36,8,-14,-127,0,0,0,0
11:56:15,0.0,0.03,0.06,29.8,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,70,-15,-22,-30,-449,-36,6,-14,-127,0,0,0,0
11:56:45,0.0,0.01,0.01,29.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-150,70,-15,-21,-31,-447,-36,8,-14,-126,0,0,0,0
11:57:15,0.0,0.03,0.05,29.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,69,-15,-21,-30,-449,-35,8,-14,-127,0,0,0,0
11:57:45,0.0,0.03,0.04,29.8,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-150,69,-15,-21,-31,-450,-36,7,-14,-126,0,0,0,0
11:58:15,0.0,0.01,0.03,29.8,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,69,-15,-22,-31,-449,-35,8,-14,-127,0,0,0,0
11:58:45,0.0,0.01,0.05,29.8,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-14,-150,68,-14,-21,-31,-450,-35,7,-14,-126,0,0,0,0
11:59:15,0.0,0.01,0.03,29.8,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-149,69,-15,-23,-31,-447,-36,7,-15,-127,0,0,0,0
11:59:45,0.0,0.0,0.03,29.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-152,69,-14,-22,-30,-449,-36,7,-14,-126,0,0,0,0
12:00:15,0.0,0.01,0.02,29.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-150,69,-13,-23,-30,-450,-36,6,-14,-126,0,0,0,0
12:00:45,0.0,0.01,0.02,29.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-150,70,-13,-21,-30,-448,-36,8,-14,-127,0,0,0,0
12:01:15,0.0,0.0,0.01,29.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-14,-149,70,-12,-22,-31,-447,-35,7,-14,-127,0,0,0,0
12:01:45,0.0,0.04,0.03,29.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-16,-150,69,-13,-22,-31,-449,-36,8,-14,-126,0,0,0,0
12:02:15,0.0,0.04,0.02,29.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-152,69,-12,-23,-30,-447,-36,7,-14,-126,0,0,0,0
12:02:45,0.0,0.02,0.02,29.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-14,-152,69,-11,-22,-30,-448,-35,7,-14,-126,0,0,0,0
12:03:15,0.0,0.01,0.03,29.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-150,71,-10,-21,-30,-448,-35,8,-14,-126,0,0,0,0
12:03:45,0.0,0.0,0.02,29.7,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-14,-151,71,-10,-22,-31,-449,-36,9,-13,-126,0,0,0,0
12:04:15,0.0,0.0,0.02,29.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-14,-150,72,-9,-22,-30,-449,-35,6,-13,-126,0,0,0,0
12:04:45,0.01,0.04,0.06,29.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,73,-8,-22,-30,-450,-34,7,-13,-125,0,0,0,0
12:05:15,0.0,0.0,0.04,29.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-14,-151,72,-8,-21,-29,-448,-35,7,-14,-125,0,0,0,0
12:05:45,0.0,0.02,0.03,29.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-14,-151,72,-8,-22,-29,-449,-36,7,-13,-125,0,0,0,0
12:06:15,0.0,0.02,0.01,29.5,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-151,72,-7,-22,-28,-448,-35,7,-13,-126,0,0,0,0
12:06:45,0.0,0.02,0.06,29.5,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-14,-151,73,-7,-21,-30,-448,-36,6,-14,-125,0,0,0,0
12:07:15,0.0,0.01,0.06,29.5,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-150,73,-6,-21,-29,-447,-36,7,-13,-125,0,0,0,0
12:07:45,0.0,0.0,0.01,29.6,0.39,0.236,0.682,0.67,0.061,0.24,0.179,0.152,0.199,0.137,0.137,0.066,0.053,0.245,0.254,-15,-150,73,-6,-21,-29,-446,-35,7,-13,-126,0,0,0,0
