time,QuakeData_X,QuakeData_Y,QuakeData_Z,Temperature,Axis_CT1,Axis_CT2,Axis_CT3,Axis_CT4,Axis_CT5,Axis_CT6,Axis_CT7,Axis_CT8,Axis_CT9,Axis_CT10,Axis_CT11,Axis_CT12,Axis_CT13,Axis_CT14,Axis_CT15,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,Torque8,Torque9,Torque10,Torque11,Torque12,Torque13,Torque14,Torque15
00:25:15,0.0,0.0,0.03,29.7,0.388,0.236,0.682,0.67,0.061,0.247,0.18,0.155,0.193,0.135,0.135,0.058,0.049,0.07500001,0.24,-17,-135,93,31,-21,-21,-453,-38,2,-17,-124,0,0,0,0,
00:25:45,0.0,0.03,0.04,29.7,0.388,0.236,0.682,0.67,0.061,0.247,0.18,0.155,0.193,0.135,0.135,0.058,0.049,0.07500001,0.24,-17,-136,94,31,-20,-22,-455,-40,1,-17,-124,0,0,0,0,
00:26:15,0.0,0.0,0.04,29.6,0.388,0.236,0.682,0.67,0.061,0.247,0.18,0.155,0.193,0.135,0.135,0.058,0.049,0.07500001,0.24,-16,-136,93,31,-22,-21,-456,-39,3,-17,-123,0,0,0,0,
00:26:45,0.0,0.02,0.02,29.6,0.388,0.236,0.682,0.67,0.061,0.247,0.18,0.155,0.193,0.135,0.135,0.058,0.049,0.07500001,0.24,-17,-135,94,31,-20,-21,-454,-38,2,-16,-125,0,0,0,0,
00:27:15,0.0,0.03,0.11,29.5,0.388,0.236,0.682,0.67,0.061,0.247,0.18,0.155,0.193,0.135,0.135,0.058,0.049,0.07500001,0.24,-17,-135,94,31,-21,-21,-457,-39,2,-17,-124,0,0,0,0,
00:27:45,0.0,0.01,0.01,29.6,0.388,0.236,0.682,0.67,0.061,0.247,0.18,0.155,0.193,0.135,0.135,0.058,0.049,0.07500001,0.24,-17,-135,94,30,-21,-21,-455,-39,1,-16,-124,0,0,0,0,
00:28:15,0.0,0.0,0.03,29.6,0.388,0.236,0.682,0.67,0.061,0.247,0.18,0.155,0.193,0.135,0.135,0.058,0.049,0.07500001,0.24,-17,-136,92,31,-22,-22,-454,-39,3,-17,-123,0,0,0,0,
00:28:45,0.0,0.0,0.03,29.6,0.388,0.236,0.682,0.67,0.061,0.247,0.18,0.155,0.193,0.135,0.135,0.058,0.049,0.07500001,0.24,-17,-136,92,31,-21,-21,-453,-39,2,-16,-124,0,0,0,0,
00:29:15,0.0,0.0,0.01,29.6,0.388,0.236,0.682,0.67,0.061,0.247,0.18,0.155,0.193,0.135,0.135,0.058,0.049,0.07500001,0.24,-17,-136,92,30,-21,-21,-453,-39,3,-17,-124,0,0,0,0,
00:29:45,0.0,0.02,0.04,29.6,0.388,0.236,0.682,0.67,0.061,0.247,0.18,0.155,0.193,0.135,0.135,0.058,0.049,0.07500001,0.24,-17,-136,93,31,-21,-22,-454,-39,2,-17,-124,0,0,0,0,
00:30:15,0.0,0.0,0.02,29.5,0.388,0.236,0.682,0.67,0.061,0.247,0.18,0.155,0.193,0.135,0.135,0.058,0.049,0.07500001,0.24,-16,-135,92,31,-21,-22,-455,-39,2,-17,-125,0,0,0,0,
00:30:45,0.0,0.02,0.01,29.6,0.388,0.236,0.682,0.67,0.061,0.247,0.18,0.155,0.193,0.135,0.135,0.058,0.049,0.07500001,0.24,-17,-136,93,31,-21,-22,-454,-38,2,-17,-124,0,0,0,0,
00:31:15,0.0,0.04,0.03,29.6,0.388,0.236,0.682,0.67,0.061,0.247,0.18,0.155,0.193,0.135,0.135,0.058,0.049,0.07500001,0.24,-17,-136,92,31,-21,-22,-454,-39,2,-17,-123,0,0,0,0,
00:31:45,0.01,0.04,0.0,29.6,0.388,0.236,0.682,0.67,0.061,0.247,0.18,0.155,0.193,0.135,0.135,0.058,0.049,0.07500001,0.24,-17,-136,92,31,-22,-22,-453,-39,2,-18,-124,0,0,0,0,
00:32:15,0.17,0.06,0.07,29.6,0.388,0.236,0.682,0.67,0.061,0.247,0.18,0.155,0.193,0.135,0.135,0.058,0.049,0.07500001,0.24,-17,-137,90,30,-22,-22,-453,-39,0,-18,-125,0,0,0,0,
00:32:45,0.06,0.01,0.16,29.6,0.386,0.239,0.679,0.67,0.061,0.244,0.183,0.148,0.183,0.135,0.135,0.061,0.057,0.157,0.24,-8,-107,-108,32,-4,-55,-297,-49,-19,-8,-119,0,0,0,0,
00:33:15,0.12,0.06,0.06,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.135,0.135,0.065,0.057,0.183,0.226,-15,-151,-119,32,-3,-49,-290,-52,21,5,-130,0,0,0,0,
00:33:45,0.04,0.06,0.01,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-151,86,31,-28,-27,-456,-37,-2,-22,-136,0,0,0,0,
00:34:15,0.09,0.04,0.04,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-153,85,31,-29,-25,-455,-37,-1,-23,-135,0,0,0,0,
00:34:45,0.02,0.07,0.03,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-151,87,30,-28,-25,-457,-36,0,-21,-135,0,0,0,0,
00:35:15,0.06,0.04,0.02,29.5,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-151,87,31,-28,-25,-457,-37,0,-22,-135,0,0,0,0,
00:35:45,0.08,0.06,0.04,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-150,87,32,-29,-24,-458,-37,-1,-23,-135,0,0,0,0,
00:36:15,0.08,0.05,0.03,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-151,88,31,-29,-24,-458,-38,1,-23,-135,0,0,0,0,
00:36:45,0.08,0.05,0.04,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-151,87,31,-28,-25,-458,-38,0,-22,-135,0,0,0,0,
00:37:15,0.08,0.05,0.03,29.7,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-149,87,32,-30,-25,-455,-38,0,-21,-135,0,0,0,0,
00:37:45,0.09,0.04,0.03,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-151,87,32,-29,-25,-457,-38,0,-21,-136,0,0,0,0,
00:38:15,0.01,0.0,0.01,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-150,87,31,-28,-24,-456,-37,0,-22,-135,0,0,0,0,
00:38:45,0.0,0.05,0.01,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-151,85,32,-29,-25,-456,-37,0,-22,-136,0,0,0,0,
00:39:15,0.01,0.01,0.0,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-151,88,31,-28,-24,-456,-38,0,-22,-135,0,0,0,0,
00:39:45,0.0,0.04,0.01,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-151,87,32,-27,-24,-456,-37,0,-22,-136,0,0,0,0,
00:40:15,0.0,0.07,0.0,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-150,88,33,-29,-24,-456,-38,0,-21,-135,0,0,0,0,
00:40:45,0.01,0.03,0.0,29.7,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-150,87,32,-28,-24,-456,-37,0,-21,-136,0,0,0,0,
00:41:15,0.0,0.02,0.0,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-150,88,33,-29,-24,-456,-37,-1,-22,-136,0,0,0,0,
00:41:45,0.0,0.05,0.01,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-150,88,32,-27,-24,-455,-38,0,-22,-135,0,0,0,0,
00:42:15,0.01,0.02,0.0,29.7,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-150,87,33,-29,-24,-454,-37,0,-22,-135,0,0,0,0,
00:42:45,0.01,0.02,0.02,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-149,87,32,-28,-24,-456,-37,0,-21,-137,0,0,0,0,
00:43:15,0.0,0.05,0.03,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-150,87,33,-29,-25,-455,-39,0,-21,-136,0,0,0,0,
00:43:45,0.0,0.04,0.01,29.7,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-151,88,33,-29,-23,-458,-36,0,-21,-136,0,0,0,0,
00:44:15,0.0,0.03,0.01,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-151,88,33,-28,-23,-456,-37,-1,-21,-135,0,0,0,0,
00:44:45,0.0,0.02,0.02,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-151,88,33,-29,-24,-457,-37,-1,-21,-135,0,0,0,0,
00:45:15,0.0,0.06,0.0,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-150,88,33,-27,-24,-456,-37,0,-21,-134,0,0,0,0,
00:45:45,0.0,0.02,0.06,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-150,88,34,-28,-25,-456,-37,0,-22,-135,0,0,0,0,
00:46:15,0.0,0.04,0.0,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-150,88,34,-28,-24,-456,-38,0,-21,-136,0,0,0,0,
00:46:45,0.0,0.02,0.07,29.5,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-150,87,33,-26,-24,-458,-37,-1,-22,-135,0,0,0,0,
00:47:15,0.0,0.07,0.02,29.5,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-151,88,34,-28,-24,-458,-38,0,-22,-135,0,0,0,0,
00:47:45,0.0,0.02,0.04,29.7,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-151,89,33,-29,-24,-458,-37,-1,-22,-135,0,0,0,0,
00:48:15,0.0,0.04,0.0,29.7,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-150,89,34,-28,-23,-458,-38,-1,-22,-135,0,0,0,0,
00:48:45,0.0,0.02,0.0,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-149,89,34,-27,-24,-457,-37,1,-22,-135,0,0,0,0,
00:49:15,0.0,0.08,0.02,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-150,89,34,-27,-24,-457,-37,0,-22,-135,0,0,0,0,
00:49:45,0.0,0.01,0.06,29.7,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-151,89,35,-29,-24,-456,-39,0,-22,-135,0,0,0,0,
00:50:15,0.0,0.03,0.02,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-149,89,34,-28,-23,-458,-37,0,-23,-135,0,0,0,0,
00:50:45,0.0,0.07,0.07,29.7,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-150,88,34,-28,-24,-456,-37,0,-23,-135,0,0,0,0,
00:51:15,0.0,0.05,0.06,29.7,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-150,88,34,-27,-24,-455,-37,0,-23,-135,0,0,0,0,
00:51:45,0.01,0.04,0.01,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-151,89,35,-28,-24,-456,-37,-1,-24,-134,0,0,0,0,
00:52:15,0.0,0.06,0.06,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-151,88,34,-27,-24,-458,-36,0,-24,-135,0,0,0,0,
00:52:45,0.0,0.06,0.01,29.7,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-149,89,34,-27,-24,-458,-37,-2,-23,-135,0,0,0,0,
00:53:15,0.02,0.09,0.01,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-151,89,34,-27,-24,-457,-37,-1,-23,-136,0,0,0,0,
00:53:45,0.0,0.04,0.01,29.6,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-16,-150,89,34,-27,-24,-458,-38,-2,-23,-136,0,0,0,0,
00:54:15,0.01,0.03,0.01,29.5,0.387,0.239,0.6830001,0.67,0.061,0.244,0.178,0.153,0.2,0.136,0.136,0.065,0.057,0.183,0.255,-17,-150,88,34,-27,-23,-458,-37,-1,-22,-135,0,0,0,0,
